,index,doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct,syllables,syllables_count,frec,ncategorias
520,13,41,alargada,13,alargado,,ADJ,amod,ADJ,False,True,False,False,"['alar', 'ga', 'da']",3.0,10,1
521,0,42,toda,0,todo,,DET,det,DET,True,True,False,False,"['to', 'da']",2.0,2670,4
522,1,42,variación,1,variación,,NOUN,nsubj,NOUN,False,True,False,False,"['va', 'ria', 'ción']",3.0,34,1
523,2,42,que,2,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
524,3,42,no,3,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
525,4,42,es,4,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0,33839,3
526,5,42,hereditaria,5,hereditario,,ADJ,acl,ADJ,False,True,False,False,"['he', 're', 'di', 'ta', 'ria']",5.0,10,1
527,6,42,carece,6,carecer,,VERB,ROOT,VERB,False,True,False,False,"['ca', 're', 'ce']",3.0,122,2
528,7,42,de,7,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
529,8,42,importancia,8,importancia,,NOUN,obj,NOUN,False,True,False,False,"['im', 'por', 'tan', 'cia']",4.0,608,2
530,9,42,para,9,para,,ADP,case,ADP,True,True,False,False,"['pa', 'ra']",2.0,27656,8
531,10,42,nosotros,10,yo,,PRON,nmod,PRON,True,True,False,False,"['no', 'so', 'tros']",3.0,1515,3
532,0,43,las,0,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
533,1,43,leyes,1,ley,,NOUN,nsubj,NOUN,False,True,False,False,"['le', 'yes']",2.0,322,2
534,2,43,que,2,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
535,3,43,rigen,3,regar,,VERB,acl,VERB,False,True,False,False,"['ri', 'gen']",2.0,39,1
536,4,43,la,4,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
537,5,43,herencia,5,herencia,,NOUN,obj,NOUN,False,True,False,False,"['he', 'ren', 'cia']",3.0,147,2
538,6,43,son,6,ser,,AUX,cop,AUX,True,True,False,False,['son'],1.0,7473,5
539,8,43,en,8,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
540,9,43,su,9,su,,DET,det,DET,True,True,False,False,['su'],1.0,39544,3
541,10,43,mayor,10,mayor,,ADJ,amod,ADJ,True,True,False,False,"['ma', 'yor']",2.0,2235,4
542,11,43,parte,11,parte,,NOUN,obl,NOUN,True,True,False,False,"['par', 'te']",2.0,3388,5
543,13,43,desconocidas,13,desconocido,,ADJ,ROOT,ADJ,False,True,False,False,"['des', 'co', 'no', 'ci', 'das']",5.0,39,3
544,0,44,creo,0,creer,,VERB,ROOT,VERB,True,True,False,False,['creo'],1.0,1112,2
545,1,44,que,1,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
546,2,44,esta,2,este,,DET,det,DET,True,True,False,False,"['es', 'ta']",2.0,6684,3
547,3,44,regla,3,regla,,NOUN,nsubj,NOUN,False,True,False,False,"['re', 'gla']",2.0,147,3
548,4,44,es,4,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0,33839,3
549,5,44,de,5,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
550,6,44,suma,6,sumo,,ADJ,amod,ADJ,False,True,False,False,"['su', 'ma']",2.0,150,6
551,7,44,importancia,7,importancia,,NOUN,ccomp,NOUN,False,True,False,False,"['im', 'por', 'tan', 'cia']",4.0,608,2
552,8,44,para,8,para,,ADP,mark,ADP,True,True,False,False,"['pa', 'ra']",2.0,27656,8
553,9,44,explicar,9,explicar,,VERB,acl,VERB,False,True,False,False,"['ex', 'pli', 'car']",3.0,291,1
554,10,44,las,10,el,,DET,det,DET,True,True,False,False,['las'],1.0,53845,5
555,11,44,leyes,11,ley,,NOUN,obj,NOUN,False,True,False,False,"['le', 'yes']",2.0,322,2
556,12,44,de,12,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
557,13,44,la,13,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
558,14,44,embriología,14,embriología,,NOUN,nmod,NOUN,False,True,False,False,"['em', 'brio', 'lo', 'gía']",4.0,5,2
559,0,45,rebeca,0,Rebeca,MISC,PROPN,nsubj,PROPN,False,True,False,False,"['re', 'be', 'ca']",3.0,10,2
560,1,45,no,1,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
561,2,45,era,2,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
562,3,45,ninguna,3,ninguno,,DET,det,DET,True,True,False,False,"['nin', 'gu', 'na']",3.0,1036,3
563,4,45,niña,4,niña,,NOUN,ROOT,NOUN,False,True,False,False,"['ni', 'ña']",2.0,566,3
564,5,45,cuando,5,cuando,,SCONJ,mark,SCONJ,True,True,False,False,"['cuan', 'do']",2.0,10076,5
565,6,45,la,6,él,,PRON,obj,PRON,True,True,False,False,['la'],1.0,192562,6
566,7,45,enviaron,7,enviar,,VERB,advcl,VERB,False,True,False,False,"['en', 'via', 'ron']",3.0,16,1
567,8,45,a,8,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
568,9,45,nuestra,9,nuestro,,DET,det,DET,True,True,False,False,"['nues', 'tra']",2.0,1877,3
569,10,45,clínica,10,clínica,,NOUN,iobj,NOUN,False,True,False,False,"['clí', 'ni', 'ca']",3.0,77,2
570,0,46,pero,0,pero,,CCONJ,advmod,CCONJ,True,True,False,False,"['pe', 'ro']",2.0,19480,5
571,1,46,era,1,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
572,2,46,capaz,2,capaz,,ADJ,ROOT,ADJ,False,True,False,False,"['ca', 'paz']",2.0,906,1
573,3,46,de,3,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
574,4,46,afectos,4,afecto,,NOUN,nmod,NOUN,False,True,False,False,"['afec', 'tos']",2.0,32,2
575,5,46,cálidos,5,cálido,,ADJ,amod,ADJ,False,True,False,False,"['cá', 'li', 'dos']",3.0,20,1
576,7,46,profundos,7,profundo,,ADJ,amod,ADJ,False,True,False,False,"['pro', 'fun', 'dos']",3.0,60,2
577,9,46,apasionados,9,apasionado,,ADJ,amod,ADJ,False,True,False,False,"['apa', 'sio', 'na', 'dos']",4.0,15,2
578,10,46,incluso,10,incluso,,ADV,advmod,ADV,True,True,False,False,"['in', 'clu', 'so']",3.0,2119,3
579,0,47,no,0,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
580,1,47,había,1,haber,,AUX,ROOT,AUX,True,True,False,False,"['ha', 'bía']",2.0,10956,2
581,2,47,en,2,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
582,3,47,su,3,su,,DET,det,DET,True,True,False,False,['su'],1.0,39544,3
583,4,47,postura,4,postura,,NOUN,obl,NOUN,False,True,False,False,"['pos', 'tu', 'ra']",3.0,224,1
584,5,47,nada,5,nada,,PRON,amod,PRON,True,True,False,False,"['na', 'da']",2.0,3806,6
585,6,47,de,6,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
586,7,47,la,7,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
587,8,47,torpeza,8,torpeza,,NOUN,nmod,NOUN,False,True,False,False,"['tor', 'pe', 'za']",3.0,60,1
588,9,47,que,9,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
589,10,47,tanto,10,tanto,,ADV,advmod,ADV,True,True,False,False,"['tan', 'to']",2.0,2483,4
590,11,47,me,11,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
591,12,47,había,12,haber,,AUX,aux,AUX,True,True,False,False,"['ha', 'bía']",2.0,10956,2
592,13,47,impresionado,13,impresionar,,VERB,acl,VERB,False,True,False,False,"['im', 'pre', 'sio', 'na', 'do']",5.0,36,1
593,14,47,la,14,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
594,15,47,vez,15,vez,,NOUN,obl,NOUN,True,True,False,False,['vez'],1.0,4171,2
595,16,47,anterior,16,anterior,,ADJ,amod,ADJ,True,True,False,False,"['an', 'te', 'rior']",3.0,669,2
596,0,48,podría,0,poder,PER,AUX,aux,AUX,True,True,False,False,"['po', 'dría']",2.0,1496,2
597,1,48,haber,1,haber,,AUX,aux,AUX,True,True,False,False,"['ha', 'ber']",2.0,1823,3
598,2,48,sido,2,ser,,AUX,cop,AUX,True,True,False,False,"['si', 'do']",2.0,3724,3
599,3,48,una,3,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
600,4,48,joven,4,joven,,ADJ,ROOT,ADJ,False,True,False,False,"['jo', 'ven']",2.0,1130,4
601,5,48,cualquiera,5,cualquiera,,PRON,amod,PRON,False,True,False,False,"['cual', 'quie', 'ra']",3.0,481,3
602,6,48,disfrutando,6,disfrutar,,VERB,advcl,VERB,False,True,False,False,"['dis', 'fru', 'tan', 'do']",4.0,19,1
603,7,48,de,7,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
604,8,48,un,8,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
605,9,48,bello,9,bello,,NOUN,amod,NOUN,False,True,False,False,"['be', 'llo']",2.0,104,2
606,10,48,día,10,día,,NOUN,obl,NOUN,True,True,False,False,['día'],1.0,3951,3
607,11,48,de,11,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
608,12,48,primavera,12,primavera,,NOUN,nmod,NOUN,False,True,False,False,"['pri', 'ma', 've', 'ra']",4.0,246,3
609,0,49,ésta,0,este,,PRON,nsubj,PRON,True,True,False,False,"['és', 'ta']",2.0,838,2
610,1,49,era,1,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
611,2,49,mi,2,mi,,DET,det,DET,True,True,False,False,['mi'],1.0,9450,4
612,3,49,visión,3,visión,,NOUN,ROOT,NOUN,False,True,False,False,"['vi', 'sión']",2.0,388,1
613,4,49,humana,4,humano,,ADJ,amod,ADJ,False,True,False,False,"['hu', 'ma', 'na']",3.0,555,4
614,6,49,frente,6,frente,,NOUN,case,NOUN,False,True,False,False,"['fren', 'te']",2.0,780,3
615,7,49,a,7,a,,ADP,fixed,ADP,False,True,False,False,['a'],1.0,91360,3
616,8,49,mi,8,mi,,DET,det,DET,True,True,False,False,['mi'],1.0,9450,4
617,9,49,visión,9,visión,,NOUN,conj,NOUN,False,True,False,False,"['vi', 'sión']",2.0,388,1
618,10,49,neurológica,10,neurológico,,ADJ,amod,ADJ,False,True,False,False,"['neu', 'ro', 'ló', 'gi', 'ca']",5.0,5,1
619,1,50,por,1,Por,,ADP,case,ADP,True,True,False,False,['por'],1.0,40060,3
620,2,50,qué,2,qué,,PRON,obl,PRON,True,True,False,False,['qué'],1.0,6172,4
621,3,50,se,3,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0,68473,3
622,4,50,había,4,haber,,AUX,aux,AUX,True,True,False,False,"['ha', 'bía']",2.0,10956,2
623,5,50,desintegrado,5,desintegrar,,VERB,ROOT,VERB,False,True,False,False,"['de', 'sin', 'te', 'gra', 'do']",5.0,4,1
624,6,50,antes,6,antes,,ADV,advmod,ADV,True,True,False,False,"['an', 'tes']",2.0,1633,4
625,8,50,cómo,8,cómo,,PRON,obl,PRON,True,True,False,False,"['có', 'mo']",2.0,2894,4
626,9,50,podía,9,poder,,AUX,aux,AUX,False,True,False,False,"['po', 'día']",2.0,1956,2
627,10,50,estar,10,estar,,AUX,cop,AUX,True,True,False,False,"['es', 'tar']",2.0,1646,2
628,11,50,tan,11,tanto,,ADV,advmod,ADV,True,True,False,False,['tan'],1.0,6068,4
629,12,50,integrada,12,integrado,,ADJ,advcl,ADJ,False,True,False,False,"['in', 'te', 'gra', 'da']",4.0,38,2
630,13,50,ahora,13,ahora,,ADV,advmod,ADV,True,True,False,False,"['aho', 'ra']",2.0,4949,3
631,0,51,yo,0,yo,,PRON,nsubj,PRON,True,True,False,False,['yo'],1.0,7920,3
632,1,51,tenía,1,tener,,VERB,ROOT,VERB,True,True,False,False,"['te', 'nía']",2.0,3138,3
633,2,51,una,2,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
634,3,51,vigorosísima,3,vigorosísimo,,ADJ,amod,ADJ,False,True,False,False,"['vi', 'go', 'ro', 'sí', 'si', 'ma']",6.0,,
635,4,51,sensación,4,sensación,,NOUN,obj,NOUN,False,True,False,False,"['sen', 'sación']",2.0,538,2
636,5,51,de,5,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
637,6,51,dos,6,dos,,NUM,nummod,NUM,True,True,False,False,['dos'],1.0,7394,4
638,7,51,formas,7,forma,,NOUN,nmod,NOUN,False,True,False,False,"['for', 'mas']",2.0,588,3
639,8,51,de,8,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
640,9,51,pensamiento,9,pensamiento,,NOUN,nmod,NOUN,False,True,False,False,"['pen', 'sa', 'mien', 'to']",4.0,403,2
641,0,52,porque,0,porque,,SCONJ,mark,SCONJ,True,True,False,False,"['por', 'que']",2.0,7519,3
642,1,52,lo,1,él,,PRON,det,PRON,True,True,False,False,['lo'],1.0,31492,6
643,2,52,que,2,que,,PRON,obj,PRON,True,True,False,False,['que'],1.0,153240,5
644,3,52,vi,3,ver,,VERB,csubj,VERB,False,True,False,False,['vi'],1.0,446,2
645,4,52,en,4,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
646,5,52,ella,5,él,,PRON,obl,PRON,True,True,False,False,['ella'],1.0,5496,3
647,7,52,lo,7,él,,PRON,det,PRON,True,True,False,False,['lo'],1.0,31492,6
648,8,52,que,8,que,,PRON,obj,PRON,True,True,False,False,['que'],1.0,153240,5
649,9,52,ella,9,él,,PRON,nsubj,PRON,True,True,False,False,['ella'],1.0,5496,3
650,10,52,me,10,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
651,11,52,mostró,11,mostrar,,VERB,advcl,VERB,False,True,False,False,"['mos', 'tró']",2.0,161,2
652,13,52,lo,13,él,,PRON,iobj,PRON,True,True,False,False,['lo'],1.0,31492,6
653,14,52,veo,14,ver,,VERB,ROOT,VERB,False,True,False,False,['veo'],1.0,365,1
654,15,52,ahora,15,ahora,,ADV,advmod,ADV,True,True,False,False,"['aho', 'ra']",2.0,4949,3
655,16,52,en,16,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
656,17,52,todos,17,todo,,DET,det,DET,True,True,False,False,"['to', 'dos']",2.0,5834,4
657,18,52,ellos,18,él,,PRON,obl,PRON,True,True,False,False,['ellos'],1.0,3177,3
658,0,53,a,0,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
659,1,53,medida,1,medida,,NOUN,fixed,NOUN,False,True,False,False,"['me', 'di', 'da']",3.0,454,3
660,2,53,que,2,que,,SCONJ,fixed,SCONJ,True,True,False,False,['que'],1.0,153240,5
661,3,53,continué,3,continué,,PROPN,dep,PROPN,False,True,False,False,"['con', 'ti', 'nué']",3.0,10,1
662,4,53,viéndola,4,viéndola,,PROPN,amod,PROPN,False,True,False,False,"['vién', 'do', 'la']",3.0,13,2
663,6,53,su,6,su,,DET,det,DET,True,True,False,False,['su'],1.0,39544,3
664,7,53,personalidad,7,personalidad,,NOUN,nsubj,NOUN,False,True,False,False,"['per', 'so', 'na', 'li', 'dad']",5.0,272,2
665,8,53,pareció,8,parecer,,VERB,ROOT,VERB,False,True,False,False,"['pa', 're', 'ció']",3.0,385,1
666,9,53,hacerse,9,hacer él,,VERB,xcomp,VERB,False,True,False,False,"['ha', 'cer', 'se']",3.0,439,2
667,10,53,más,10,más,,ADV,advmod,ADV,True,True,False,False,['más'],1.0,20040,4
668,11,53,profunda,11,profundo,,ADJ,obj,ADJ,False,True,False,False,"['pro', 'fun', 'da']",3.0,275,3
669,0,54,estaba,0,estar,,AUX,cop,AUX,True,True,False,False,"['es', 'ta', 'ba']",3.0,4484,2
670,1,54,destrozada,1,destrozado,,ADJ,ROOT,ADJ,False,True,False,False,"['des', 'tro', 'za', 'da']",4.0,16,1
671,3,54,pero,3,pero,,CCONJ,cc,CCONJ,True,True,False,False,"['pe', 'ro']",2.0,19480,5
672,4,54,se,4,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0,68473,3
673,5,54,comportaba,5,comportar,,VERB,conj,VERB,False,True,False,False,"['com', 'por', 'ta', 'ba']",4.0,13,1
674,6,54,con,6,con,,ADP,case,ADP,True,True,False,False,['con'],1.0,47188,3
675,7,54,mucha,7,mucho,,DET,det,DET,True,True,False,False,"['mu', 'cha']",2.0,564,2
676,8,54,dignidad,8,dignidad,,NOUN,obj,NOUN,False,True,False,False,"['dig', 'ni', 'dad']",3.0,198,1
677,1,55,era,1,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
678,2,55,un,2,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
679,3,55,símbolo,3,símbolo,,NOUN,ROOT,NOUN,False,True,False,False,"['sím', 'bo', 'lo']",3.0,148,2
680,4,55,propio,4,propio,,ADJ,amod,ADJ,True,True,False,False,"['pro', 'pio']",2.0,1431,4
681,5,55,o,5,o,,CCONJ,cc,CCONJ,False,True,False,False,['o'],1.0,18470,3
682,6,55,un,6,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
683,7,55,recuerdo,7,recuerdo,,NOUN,conj,NOUN,False,True,False,False,"['re', 'cuer', 'do']",3.0,896,5
684,8,55,inconsciente,8,inconsciente,,ADJ,amod,ADJ,False,True,False,False,"['in', 'cons', 'cien', 'te']",4.0,86,2
685,9,55,del,9,del,,ADP,case,ADP,True,True,False,False,['del'],1.0,49142,3
686,10,55,eclesiastés,10,Eclesiastés,LOC,PROPN,nmod,PROPN,False,True,False,False,"['ecle', 'sias', 'tés']",3.0,2,1
687,11,55,o,11,o,,CCONJ,cc,CCONJ,False,True,False,False,['o'],1.0,18470,3
688,12,55,una,12,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
689,13,55,alusión,13,alusión,,NOUN,conj,NOUN,False,True,False,False,"['alu', 'sión']",2.0,56,1
690,14,55,a,14,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
691,15,55,él,15,él,,PRON,nmod,PRON,True,True,False,False,['él'],1.0,5809,2
692,0,56,la,0,él,,PRON,obj,PRON,True,True,False,False,['la'],1.0,192562,6
693,1,56,ayudaron,1,ayudar,,VERB,ROOT,VERB,False,True,False,False,"['ayu', 'da', 'ron']",3.0,23,1
694,2,56,muchísimo,2,muchísimo,,ADV,advmod,ADV,False,True,False,False,"['mu', 'chí', 'si', 'mo']",4.0,125,2
695,3,56,el,3,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
696,4,56,apoyo,4,apoyo,,NOUN,nsubj,NOUN,False,True,False,False,"['apo', 'yo']",2.0,386,3
697,5,56,y,5,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
698,6,56,la,6,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
699,7,56,comprensión,7,comprensión,,NOUN,conj,NOUN,False,True,False,False,"['com', 'pren', 'sión']",3.0,112,1
700,8,56,de,8,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
701,9,56,una,9,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
702,10,56,tía,10,tía,,NOUN,nmod,NOUN,False,True,False,False,['tía'],1.0,431,2
703,11,56,abuela,11,abuela,,NOUN,amod,NOUN,False,True,False,False,"['abue', 'la']",2.0,395,2
704,12,56,suya,12,suyo,,DET,det,DET,True,True,False,False,"['su', 'ya']",2.0,361,2
705,0,57,es,0,ser,,AUX,cop,AUX,True,True,False,False,['es'],1.0,33839,3
706,1,57,probable,1,probable,,ADJ,ROOT,ADJ,False,True,False,False,"['pro', 'ba', 'ble']",3.0,269,1
707,2,57,que,2,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
708,3,57,también,3,también,,ADV,advmod,ADV,True,True,False,False,"['tam', 'bién']",2.0,7087,3
709,4,57,la,4,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
710,5,57,ayudase,5,ayudase,,NOUN,csubj,NOUN,False,True,False,False,"['ayu', 'da', 'se']",3.0,4,1
711,6,57,el,6,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
712,7,57,que,7,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
713,8,57,pudiese,8,poder,,VERB,csubj,VERB,False,True,False,False,"['pu', 'die', 'se']",3.0,62,1
714,9,57,hablar,9,hablar,,VERB,xcomp,VERB,False,True,False,False,"['ha', 'blar']",2.0,1143,2
715,10,57,libremente,10,libremente,,ADV,advmod,ADV,False,True,False,False,"['li', 'bre', 'men', 'te']",4.0,85,2
716,11,57,conmigo,11,conmigo,,NOUN,obj,NOUN,True,True,False,False,"['con', 'mi', 'go']",3.0,417,2
717,0,58,el,0,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
718,1,58,niño,1,niño,,NOUN,nsubj,NOUN,False,True,False,False,"['ni', 'ño']",2.0,1098,4
719,2,58,sigue,2,seguir,,VERB,ROOT,VERB,True,True,False,False,"['si', 'gue']",2.0,781,3
720,3,58,la,3,el,MISC,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
721,4,58,biblia,4,Biblia,MISC,PROPN,obj,PROPN,False,True,False,False,"['bi', 'blia']",2.0,56,2
722,5,58,antes,5,antes,,ADV,advmod,ADV,True,True,False,False,"['an', 'tes']",2.0,1633,4
723,6,58,de,6,de,,ADP,mark,ADP,True,True,False,False,['de'],1.0,264834,4
724,7,58,seguir,7,seguir,,VERB,advcl,VERB,False,True,False,False,"['se', 'guir']",2.0,813,1
725,8,58,a,8,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
726,9,58,euclides,9,Euclides,PER,PROPN,obj,PROPN,False,True,False,False,"['eu', 'cli', 'des']",3.0,3,1
727,0,59,necesito,0,necesitar,PER,VERB,ROOT,VERB,False,True,False,False,"['ne', 'ce', 'si', 'to']",4.0,119,1
728,1,59,una,1,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
729,2,59,pauta,2,pauta,,NOUN,obj,NOUN,False,True,False,False,"['pau', 'ta']",2.0,15,2
730,4,59,un,4,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
731,5,59,dibujo,5,dibujo,,NOUN,appos,NOUN,False,True,False,False,"['di', 'bu', 'jo']",3.0,113,3
732,7,59,como,7,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0,24440,5
733,8,59,el,8,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
734,9,59,que,9,que,,PRON,obj,PRON,True,True,False,False,['que'],1.0,153240,5
735,10,59,hay,10,haber,,AUX,acl,AUX,True,True,False,False,['hay'],1.0,6072,3
736,11,59,en,11,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
737,12,59,esa,12,ese,,DET,det,DET,True,True,False,False,['esa'],1.0,3989,3
738,13,59,alfombra,13,alfombra,,NOUN,obl,NOUN,False,True,False,False,"['al', 'fom', 'bra']",3.0,91,4
739,0,60,parece,0,parecer,,VERB,ROOT,VERB,True,True,False,False,"['pa', 're', 'ce']",3.0,2427,5
740,1,60,algo,1,algo,,PRON,nsubj,PRON,True,True,False,False,"['al', 'go']",2.0,4157,3
741,2,60,digno,2,digno,,ADJ,xcomp,ADJ,False,True,False,False,"['dig', 'no']",2.0,108,2
742,3,60,de,3,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
743,4,60,risa,4,risa,,NOUN,nmod,NOUN,False,True,False,False,"['ri', 'sa']",2.0,216,1
744,5,60,pero,5,pero,,CCONJ,cc,CCONJ,True,True,False,False,"['pe', 'ro']",2.0,19480,5
745,6,60,créame,6,crea yo,,VERB,conj,VERB,False,True,False,False,"['créa', 'me']",2.0,20,3
746,7,60,que,7,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
747,8,60,era,8,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
748,9,60,una,9,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
749,10,60,cosa,10,cosa,,NOUN,ccomp,NOUN,False,True,False,False,"['co', 'sa']",2.0,1902,4
750,11,60,bastante,11,bastante,,ADV,advmod,ADV,True,True,False,False,"['bas', 'tan', 'te']",3.0,904,4
751,12,60,impresionante,12,impresionante,,ADJ,amod,ADJ,False,True,False,False,"['im', 'pre', 'sio', 'nan', 'te']",5.0,94,1
752,0,61,hasta,0,hasta,,ADV,advmod,ADV,True,True,False,False,"['has', 'ta']",2.0,6437,3
753,1,61,daba,1,dar,,VERB,ROOT,VERB,False,True,False,False,"['da', 'ba']",2.0,766,2
754,2,61,la,2,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
755,3,61,impresión,3,impresión,,NOUN,obj,NOUN,False,True,False,False,"['im', 'pre', 'sión']",3.0,324,2
756,4,61,de,4,de,,ADP,mark,ADP,True,True,False,False,['de'],1.0,264834,4
757,5,61,ser,5,ser,,AUX,cop,AUX,True,True,False,False,['ser'],1.0,8389,4
758,6,61,un,6,uno,,DET,advmod,DET,True,True,False,False,['un'],1.0,62236,4
759,7,61,poco,7,poco,,PRON,fixed,PRON,True,True,False,False,"['po', 'co']",2.0,3249,4
760,8,61,frío,8,frío,,ADJ,acl,ADJ,False,True,False,False,['frío'],1.0,557,5
761,10,61,de,10,de,,ADP,mark,ADP,True,True,False,False,['de'],1.0,264834,4
762,11,61,no,11,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
763,12,61,interesarle,12,interesar él,,VERB,acl,VERB,False,True,False,False,"['in', 'te', 're', 'sar', 'le']",5.0,9,1
764,13,61,demasiado,13,demasiado,,ADV,advmod,ADV,True,True,False,False,"['de', 'ma', 'sia', 'do']",4.0,1321,3
765,14,61,el,14,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
766,15,61,partido,15,partido,,NOUN,obj,NOUN,False,True,False,False,"['par', 'ti', 'do']",3.0,1456,4
767,0,62,era,0,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
768,1,62,una,1,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
769,2,62,cosa,2,cosa,,NOUN,ROOT,NOUN,False,True,False,False,"['co', 'sa']",2.0,1902,4
770,3,62,bastante,3,bastante,,ADV,advmod,ADV,True,True,False,False,"['bas', 'tan', 'te']",3.0,904,4
771,4,62,dramática,4,dramático,,ADJ,amod,ADJ,False,True,False,False,"['dra', 'má', 'ti', 'ca']",4.0,80,2
772,6,62,permítame,6,permítame,,NOUN,appos,NOUN,False,True,False,False,"['per', 'mí', 'ta', 'me']",4.0,13,3
773,7,62,que,7,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
774,8,62,le,8,él,,PRON,obj,PRON,True,True,False,False,['le'],1.0,18093,3
775,9,62,diga,9,decir,,VERB,acl,VERB,False,True,False,False,"['di', 'ga']",2.0,220,2
776,0,63,vio,0,ver,,VERB,ROOT,VERB,False,True,False,False,['vio'],1.0,669,2
777,1,63,usted,1,usted,,PRON,nsubj,PRON,True,True,False,False,"['us', 'ted']",2.0,2374,2
778,2,63,que,2,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
779,3,63,hay,3,haber,,AUX,ccomp,AUX,True,True,False,False,['hay'],1.0,6072,3
780,4,63,gente,4,gente,,NOUN,obj,NOUN,False,True,False,False,"['gen', 'te']",2.0,1558,2
781,5,63,que,5,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
