,oracion,nombre,numero_oracion,cant_palabra,cant_caracteres,propMayor2,propMayor3,palContenido,NpalContenido,Numeros,nombreRepetido
408,Y no sólo le gustaban los relatos... también le gustaba la poesía.,Rebeca,13,12,66,0.5833333333333334,0.5,"['sólo', 'gustaban', 'relatos', 'gustaba', 'poesía']",5,False,[]
409,"Esto parecía un hambre o necesidad profunda en Rebeca... una forma necesaria de alimento, de realidad, para su mente.",Rebeca,14,19,117,0.6842105263157895,0.631578947368421,"['parecía', 'hambre', 'necesidad', 'profunda', 'rebeca', 'forma', 'necesaria', 'alimento', 'realidad', 'mente']",10,False,['rebeca']
410,La naturaleza era hermosa pero muda.,Rebeca,15,6,36,0.8333333333333334,0.6666666666666666,"['naturaleza', 'era', 'hermosa', 'muda']",4,False,[]
411,No bastaba.,Rebeca,16,2,11,0.5,0.5,['bastaba'],1,False,[]
412,"Rebeca necesitaba que le representaran el mundo en imágenes verbales, en lenguaje, y parecía tener poca dificultad para seguir las metáforas y símbolos, incluso de poemas muy profundos, en agudo contraste con su incapacidad para las instrucciones y proposiciones más simples.",Rebeca,17,41,275,0.7560975609756098,0.6097560975609756,"['rebeca', 'necesitaba', 'representaran', 'mundo', 'imágenes', 'verbales', 'lenguaje', 'parecía', 'tener', 'poca', 'dificultad', 'seguir', 'metáforas', 'símbolos', 'incluso', 'poemas', 'profundos', 'agudo', 'contraste', 'incapacidad', 'instrucciones', 'proposiciones', 'simples']",23,False,['rebeca']
413,"El lenguaje del sentimiento, de lo concreto, de la imagen y el símbolo, formaba un mundo que ella amaba, y en el que, en una medida considerable, podía entrar.",Rebeca,18,29,159,0.5862068965517241,0.4482758620689655,"['lenguaje', 'sentimiento', 'concreto', 'imagen', 'símbolo', 'formaba', 'mundo', 'amaba', 'medida', 'considerable', 'podía', 'entrar']",12,False,[]
414,"Aunque inepta conceptualmente (y ""proposicionalmente""), se sentía en su elemento con el lenguaje poético, y era además, de un modo sorprendente y conmovedor, una especie de poeta natural, ""primitiva"".",Rebeca,19,29,200,0.6551724137931034,0.5517241379310345,"['aunque', 'inepta', 'conceptualmente', 'proposicionalmente', 'sentía', 'elemento', 'lenguaje', 'poético', 'era', 'además', 'modo', 'sorprendente', 'conmovedor', 'especie', 'poeta', 'natural', 'primitiva']",17,False,['especie']
415,"Utilizaba metáforas, comparaciones, símiles un tanto sorprendentes, de forma natural, aunque impredecible, como súbitas exclamaciones o alusiones poéticas.",Rebeca,20,18,155,0.8333333333333334,0.8333333333333334,"['utilizaba', 'metáforas', 'comparaciones', 'símiles', 'sorprendentes', 'forma', 'natural', 'aunque', 'impredecible', 'súbitas', 'exclamaciones', 'alusiones', 'poéticas']",13,False,[]
416,"La abuela era bastante devota, aunque sin exageraciones ni estridencias, y lo mismo le sucedía a Rebeca: le encantaban las luces de las velas del sábado, las bendiciones y plegarias que componen la liturgia judía; le encantaba ir a la sinagoga, donde también se la quería (y la veían como a una hija de Dios, una especie de tonta santa, inocente); y comprendía perfectamente la liturgia, los cantos, las oraciones, los ritos y símbolos de que se compone el servicio ortodoxo.",Rebeca,21,81,475,0.6666666666666666,0.5061728395061729,"['abuela', 'era', 'bastante', 'devota', 'aunque', 'exageraciones', 'estridencias', 'mismo', 'sucedía', 'rebeca', 'encantaban', 'luces', 'velas', 'sábado', 'bendiciones', 'plegarias', 'componen', 'liturgia', 'judía', 'encantaba', 'ir', 'sinagoga', 'quería', 'veían', 'hija', 'dios', 'especie', 'tonta', 'santa', 'inocente', 'comprendía', 'perfectamente', 'liturgia', 'cantos', 'oraciones', 'ritos', 'símbolos', 'compone', 'servicio', 'ortodoxo']",40,False,"['rebeca', 'especie']"
417,"Todo esto era posible para ella, accesible, le encantaba, pese a los graves problemas perceptuales y espacio-temporales, y a las graves deficiencias en la capacidad de sistematización... era incapaz de contar una vuelta, los cálculos más simples le resultaban insuperables, jamás pudo aprender a leer o a escribir, y daba una media de sesenta o menos en las pruebas de inteligencia (aunque lo hacía muchísimo mejor en las partes verbales de la prueba que en las prácticas).",Rebeca,22,77,473,0.7012987012987013,0.5454545454545454,"['era', 'posible', 'accesible', 'encantaba', 'pese', 'graves', 'problemas', 'perceptuales', 'espaciotemporales', 'graves', 'deficiencias', 'capacidad', 'sistematización', 'era', 'incapaz', 'contar', 'vuelta', 'cálculos', 'simples', 'resultaban', 'insuperables', 'jamás', 'pudo', 'aprender', 'leer', 'escribir', 'daba', 'media', 'sesenta', 'menos', 'pruebas', 'inteligencia', 'aunque', 'hacía', 'muchísimo', 'mejor', 'partes', 'verbales', 'prueba', 'prácticas']",40,False,[]
418,"Era pues una ""retrasada mental"", una ""boba"", una ""estúpida"", o eso había parecido, y eso la habían llamado a lo largo de toda su vida, pero era una ""retrasada"" con una capacidad poética inesperada y extrañamente conmovedora.",Rebeca,23,37,224,0.7837837837837838,0.5135135135135135,"['era', 'pues', 'retrasada', 'mental', 'boba', 'estúpida', 'había', 'parecido', 'habían', 'llamado', 'largo', 'toda', 'vida', 'era', 'retrasada', 'capacidad', 'poética', 'inesperada', 'extrañamente', 'conmovedora']",20,False,[]
419,"Superficialmente era una masa de deficiencias e incapacidades, con las angustias y frustraciones profundas que eso implicaba; a este nivel era, y ella misma tenía la sensación de serlo, una lisiada mental... muy por debajo de las habilidades sin esfuerzo, las capacidades felices de los demás; pero a cierto nivel más profundo no había ningún sentimiento de deficiencia o incapacidad, sino una sensación de calma y plenitud, de estar plenamente viva, de ser un alma, profunda y elevada, e igual a todas las demás.",Rebeca,24,84,513,0.75,0.5357142857142857,"['superficialmente', 'era', 'masa', 'deficiencias', 'incapacidades', 'angustias', 'frustraciones', 'profundas', 'implicaba', 'nivel', 'era', 'misma', 'tenía', 'sensación', 'serlo', 'lisiada', 'mental', 'debajo', 'habilidades', 'esfuerzo', 'capacidades', 'felices', 'demás', 'cierto', 'nivel', 'profundo', 'había', 'ningún', 'sentimiento', 'deficiencia', 'incapacidad', 'sino', 'sensación', 'calma', 'plenitud', 'plenamente', 'viva', 'ser', 'alma', 'profunda', 'elevada', 'igual', 'todas', 'demás']",44,False,[]
420,"Así pues, intelectualmente, Rebeca se sentía una lisiada; espiritualmente se sentía un ser pleno y completo.",Rebeca,25,16,108,0.75,0.5625,"['así', 'pues', 'intelectualmente', 'rebeca', 'sentía', 'lisiada', 'espiritualmente', 'sentía', 'ser', 'pleno', 'completo']",11,False,['rebeca']
421,"La primera vez que la vi (torpe, tosca, desmañada) la vi, mera o totalmente, como una víctima, una criatura rota, cuyos trastornos neurológicos yo podía determinar y analizar con precisión: una multitud de apraxias y agnosias, una masa de defectos, deficiencias sensoriomotrices, limitaciones de conceptos y esquemas intelectuales similares (siguiendo criterios de Piaget) a los de un niño de ocho años.",Rebeca,26,61,403,0.7049180327868853,0.5737704918032787,"['primera', 'vez', 'vi', 'torpe', 'tosca', 'desmañada', 'vi', 'mera', 'totalmente', 'víctima', 'criatura', 'rota', 'cuyos', 'trastornos', 'neurológicos', 'podía', 'determinar', 'analizar', 'precisión', 'multitud', 'apraxias', 'agnosias', 'masa', 'defectos', 'deficiencias', 'sensoriomotrices', 'limitaciones', 'conceptos', 'esquemas', 'intelectuales', 'similares', 'siguiendo', 'criterios', 'piaget', 'niño', 'ocho', 'años']",37,False,[]
422,"Una pobrecilla, me dije, quizás con un ""fragmento de habilidad"", un don extraño para el lenguaje; un mero mosaico de funciones corticales superiores, esquemas piagetianos... la mayoría deficientes.",Rebeca,27,28,197,0.7142857142857143,0.6071428571428571,"['pobrecilla', 'dije', 'quizás', 'fragmento', 'habilidad', 'don', 'extraño', 'lenguaje', 'mero', 'mosaico', 'funciones', 'corticales', 'superiores', 'esquemas', 'piagetianos', 'mayoría', 'deficientes']",17,False,[]
423,"La próxima vez que la vi, era todo muy distinto.",Rebeca,28,10,48,0.7,0.3,"['próxima', 'vez', 'vi', 'era', 'distinto']",5,False,[]
424,"No la tenía en una situación de prueba, no estaba ""evaluándola"" en una clínica.",Rebeca,29,14,79,0.5714285714285714,0.42857142857142855,"['tenía', 'situación', 'prueba', 'estaba', 'evaluándola', 'clínica']",6,False,[]
425,"Yo paseaba por fuera (era un maravilloso día de primavera), me quedaban unos minutos para iniciar el trabajo en la clínica, y vi a Rebeca allí sentada en un banco, contemplando tranquilamente el follaje abrileño, con evidente satisfacción.",Rebeca,30,38,239,0.6578947368421053,0.5526315789473685,"['paseaba', 'fuera', 'era', 'maravilloso', 'día', 'primavera', 'quedaban', 'minutos', 'iniciar', 'trabajo', 'clínica', 'vi', 'rebeca', 'allí', 'sentada', 'banco', 'contemplando', 'tranquilamente', 'follaje', 'abrileño', 'evidente', 'satisfacción']",22,False,['rebeca']
426,No había en su postura nada de la torpeza que tanto me había impresionado la vez anterior.,Rebeca,31,17,90,0.5882352941176471,0.47058823529411764,"['había', 'postura', 'torpeza', 'había', 'impresionado', 'vez', 'anterior']",7,False,[]
427,"Sentada allí, con un vestido claro, la expresión tranquila, una leve sonrisa, me hizo recordar de pronto a una joven heroína de Chejov (Irene, Anya, Sonia, Nina) vista contra el telón de fondo de un bosquecillo de cerezos chejoviano.",Rebeca,32,39,233,0.717948717948718,0.6410256410256411,"['sentada', 'allí', 'vestido', 'claro', 'expresión', 'tranquila', 'leve', 'sonrisa', 'hizo', 'recordar', 'pronto', 'joven', 'heroína', 'chejov', 'irene', 'anya', 'sonia', 'nina', 'vista', 'telón', 'fondo', 'bosquecillo', 'cerezos', 'chejoviano']",24,False,['nina']
428,Podría haber sido una joven cualquiera disfrutando de un bello día de primavera.,Rebeca,33,13,80,0.7692307692307693,0.6153846153846154,"['podría', 'haber', 'sido', 'joven', 'cualquiera', 'disfrutando', 'bello', 'día', 'primavera']",9,False,[]
429,"Ésta era mi visión humana, frente a mi visión neurológica.",Rebeca,34,10,58,0.7,0.6,"['ésta', 'era', 'visión', 'humana', 'frente', 'visión', 'neurológica']",7,False,[]
430,"Al acercarme oyó mis pisadas y se volvió, me dirigió una amplia sonrisa y me hizo un gesto mudo.",Rebeca,35,19,96,0.631578947368421,0.47368421052631576,"['acercarme', 'oyó', 'pisadas', 'volvió', 'dirigió', 'amplia', 'sonrisa', 'hizo', 'gesto', 'mudo']",10,False,[]
431,"""Contempla el mundo"", parecía decir.",Rebeca,36,5,36,0.8,0.8,"['contempla', 'mundo', 'parecía', 'decir']",4,False,[]
432,"""Qué hermoso es.""",Rebeca,37,3,17,0.6666666666666666,0.3333333333333333,"['hermoso', 'es']",2,False,[]
433,"Y luego brotaron, en chorros jacksonianos, exclamaciones extrañas, súbitas, poéticas: ""Primavera"", ""nacimiento"", ""crecimiento"", ""animación"", ""brotar a la vida"", ""estaciones"", ""todo tiene su tiempo"".",Rebeca,38,23,198,0.782608695652174,0.782608695652174,"['luego', 'brotaron', 'chorros', 'jacksonianos', 'exclamaciones', 'extrañas', 'súbitas', 'poéticas', 'primavera', 'nacimiento', 'crecimiento', 'animación', 'brotar', 'vida', 'estaciones', 'tiene', 'tiempo']",17,False,[]
434,"Pensé de pronto en el Eclesiastés: ""Para todo hay una estación, y una época para cada objetivo bajo el cielo.",Rebeca,39,20,109,0.75,0.6,"['pensé', 'pronto', 'eclesiastés', 'estación', 'época', 'cada', 'objetivo', 'bajo', 'cielo']",9,False,[]
435,"Una época para nacer y una época para morir; una época para plantar y una época..."".",Rebeca,40,16,84,0.875,0.625,"['época', 'nacer', 'época', 'morir', 'época', 'plantar', 'época']",7,False,[]
436,"Esto era lo que, a su modo inconexo, me decía Rebeca: una visión de estaciones, de épocas, como la del Predicador.",Rebeca,41,21,114,0.6666666666666666,0.47619047619047616,"['era', 'modo', 'inconexo', 'decía', 'rebeca', 'visión', 'estaciones', 'épocas', 'predicador']",9,False,['rebeca']
437,"""Es un Eclesiastés idiota"", me dije.",Rebeca,42,6,36,0.5,0.5,"['es', 'eclesiastés', 'idiota', 'dije']",4,False,[]
438,"Y en esta frase se unían, chocaban y se fundían mis dos visiones de ella (como idiota y como simbolista).",Rebeca,43,20,105,0.65,0.55,"['frase', 'unían', 'chocaban', 'fundían', 'dos', 'visiones', 'idiota', 'simbolista']",8,False,[]
439,"Se había desenvuelto mal en la prueba, que, en cierto modo, estaba destinada, como todas las pruebas neurológicas y psicológicas, no sólo a descubrir, a revelar déficits, sino a descomponerla en funciones y déficits.",Rebeca,44,34,216,0.6764705882352942,0.5882352941176471,"['había', 'desenvuelto', 'mal', 'prueba', 'cierto', 'modo', 'estaba', 'destinada', 'todas', 'pruebas', 'neurológicas', 'psicológicas', 'sólo', 'descubrir', 'revelar', 'déficits', 'sino', 'descomponerla', 'funciones', 'déficits']",20,False,[]
440,"Ella se había desmoronado, horriblemente, en la prueba formal, pero ahora estaba misteriosamente ""integrada"" y equilibrada.",Rebeca,45,16,123,0.75,0.75,"['había', 'desmoronado', 'horriblemente', 'prueba', 'formal', 'ahora', 'estaba', 'misteriosamente', 'integrada', 'equilibrada']",10,False,[]
441,"¿Por qué se había desintegrado antes, cómo podía estar tan integrada ahora?",Rebeca,46,12,75,0.9166666666666666,0.6666666666666666,"['había', 'desintegrado', 'cómo', 'podía', 'tan', 'integrada', 'ahora']",7,False,[]
442,"Yo tenía una vigorosísima sensación de dos formas de pensamiento, o de organización, o de ser, totalmente distintas.",Rebeca,47,18,116,0.6111111111111112,0.4444444444444444,"['tenía', 'vigorosísima', 'sensación', 'dos', 'formas', 'pensamiento', 'organización', 'ser', 'totalmente', 'distintas']",10,False,[]
443,"La primera esquemática, capaz de ver pautas, de resolver problemas, ésta era la que había sido probada, y donde se la había encontrado tan deficiente, tan desastrosamente carente.",Rebeca,48,28,179,0.75,0.5714285714285714,"['primera', 'esquemática', 'capaz', 'ver', 'pautas', 'resolver', 'problemas', 'ésta', 'era', 'había', 'sido', 'probada', 'había', 'encontrado', 'tan', 'deficiente', 'tan', 'desastrosamente', 'carente']",19,False,[]
444,"Pero las pruebas no habían aportado datos más que de los déficits, nada decían de lo que pudiese estar, digamos, más allá de los déficits.",Rebeca,49,25,138,0.8,0.52,"['pruebas', 'habían', 'aportado', 'datos', 'déficits', 'decían', 'pudiese', 'digamos', 'allá', 'déficits']",10,False,[]
445,"No me habían dado ningún indicio de sus capacidades positivas, de su aptitud para percibir el mundo real (el mundo de la naturaleza y quizás de la imaginación) como un todo coherente, inteligible, poético: su capacidad de ver esto, de pensar esto y (cuando podía) de vivir esto; no me habían dado ningún indicio de su mundo interior, que, no había duda, era integrado y coherente, y había que abordarlo como algo distinto a una serie de problemas o tareas.",Rebeca,50,80,456,0.65,0.575,"['habían', 'dado', 'ningún', 'indicio', 'capacidades', 'positivas', 'aptitud', 'percibir', 'mundo', 'real', 'mundo', 'naturaleza', 'quizás', 'imaginación', 'coherente', 'inteligible', 'poético', 'capacidad', 'ver', 'pensar', 'podía', 'vivir', 'habían', 'dado', 'ningún', 'indicio', 'mundo', 'interior', 'había', 'duda', 'era', 'integrado', 'coherente', 'había', 'abordarlo', 'distinto', 'serie', 'problemas', 'tareas']",39,False,[]
446,Pero ¿cuál era el principio integrador que podía permitirle la integración (y que evidentemente era algo distinto a lo esquemático)?,Rebeca,51,20,132,0.75,0.55,"['cuál', 'era', 'principio', 'integrador', 'podía', 'permitirle', 'integración', 'evidentemente', 'era', 'distinto', 'esquemático']",11,False,[]
447,"Pensé de pronto en su amor a los cuentos y relatos, a la coherencia y la composición narrativa.",Rebeca,52,18,95,0.5,0.4444444444444444,"['pensé', 'pronto', 'amor', 'cuentos', 'relatos', 'coherencia', 'composición', 'narrativa']",8,False,[]
448,"¿Es posible, me pregunté, que este ser que tengo ante mí (que es al mismo tiempo una muchacha encantadora y una deficiente, una lisiada cognitiva) pueda utilizar una forma narrativa (o dramática) para componer e integrar un mundo coherente, en lugar de la forma esquemática, que es en ella tan defectuosa que sencillamente no funciona?",Rebeca,53,55,335,0.7272727272727273,0.5272727272727272,"['es', 'posible', 'pregunté', 'ser', 'tengo', 'es', 'mismo', 'tiempo', 'muchacha', 'encantadora', 'deficiente', 'lisiada', 'cognitiva', 'pueda', 'utilizar', 'forma', 'narrativa', 'dramática', 'componer', 'integrar', 'mundo', 'coherente', 'lugar', 'forma', 'esquemática', 'es', 'tan', 'defectuosa', 'sencillamente', 'funciona']",30,False,[]
449,"Y mientras pensaba esto, la recordé bailando y recordé que así podía organizar sus movimientos por lo demás torpes y mal coordinados.",Rebeca,54,22,133,0.7727272727272727,0.5454545454545454,"['mientras', 'pensaba', 'recordé', 'bailando', 'recordé', 'así', 'podía', 'organizar', 'movimientos', 'demás', 'torpes', 'mal', 'coordinados']",13,False,[]
450,"Mientras la contemplaba sentada allí en el banco (disfrutando no sólo de una visión simple de la naturaleza sino de una visión sagrada) pensé que nuestras ""valoraciones"", nuestros enfoques, son ridículamente impropios.",Rebeca,55,32,218,0.75,0.625,"['mientras', 'contemplaba', 'sentada', 'allí', 'banco', 'disfrutando', 'sólo', 'visión', 'simple', 'naturaleza', 'sino', 'visión', 'sagrada', 'pensé', 'valoraciones', 'enfoques', 'son', 'ridículamente', 'impropios']",19,False,[]
451,"No nos muestran más que déficits, no nos muestran potencialidades; sólo nos muestran rompecabezas y esquemas, cuando necesitamos ver música, narración, juego, un ser comportándose espontáneamente a su propio modo natural.",Rebeca,56,31,221,0.8064516129032258,0.5806451612903226,"['muestran', 'déficits', 'muestran', 'potencialidades', 'sólo', 'muestran', 'rompecabezas', 'esquemas', 'necesitamos', 'ver', 'música', 'narración', 'juego', 'ser', 'comportándose', 'espontáneamente', 'propio', 'modo', 'natural']",19,False,[]
452,"Rebeca, pensé, era completa y estaba intacta como ser ""narrativo"", en condiciones que le permitían organizarse de un modo narrativo; y saber esto era muy importante, pues te permitía verla, y ver su potencial, de un modo completamente distinto al impuesto por la forma esquemática.",Rebeca,57,45,281,0.7111111111111111,0.5555555555555556,"['rebeca', 'pensé', 'era', 'completa', 'estaba', 'intacta', 'ser', 'narrativo', 'condiciones', 'permitían', 'organizarse', 'modo', 'narrativo', 'saber', 'era', 'importante', 'pues', 'permitía', 'verla', 'ver', 'potencial', 'modo', 'completamente', 'distinto', 'impuesto', 'forma', 'esquemática']",27,False,['rebeca']
453,"Quizás fue una suerte que tuviese la oportunidad que tuve de ver a Rebeca en sus dos aspectos, dos aspectos tan diferentes (tan deficiente e incorregible en uno, tan llena de promesas y potencialidades en el otro) y que fuese ella uno de los primeros pacientes que vi en nuestra clínica.",Rebeca,58,51,287,0.7254901960784313,0.4117647058823529,"['quizás', 'fue', 'suerte', 'tuviese', 'oportunidad', 'tuve', 'ver', 'rebeca', 'dos', 'aspectos', 'dos', 'aspectos', 'tan', 'diferentes', 'tan', 'deficiente', 'incorregible', 'tan', 'llena', 'promesas', 'potencialidades', 'fuese', 'primeros', 'pacientes', 'vi', 'clínica']",26,False,['rebeca']
454,"Porque lo que vi en ella, lo que ella me mostró, lo veo ahora en todos ellos.",Rebeca,59,17,77,0.5882352941176471,0.4117647058823529,"['vi', 'mostró', 'veo', 'ahora']",4,False,[]
455,"A medida que continué viéndola, su personalidad pareció hacerse más profunda.",Rebeca,60,11,77,0.8181818181818182,0.6363636363636364,"['medida', 'continué', 'viéndola', 'personalidad', 'pareció', 'hacerse', 'profunda']",7,False,[]
456,"O quizás reveló, o yo pasé a respetar, más y más sus profundidades.",Rebeca,61,13,67,0.6153846153846154,0.38461538461538464,"['quizás', 'reveló', 'pasé', 'respetar', 'profundidades']",5,False,[]
457,No eran profundidades totalmente dichosas (ninguna profundidad lo es nunca) pero fueron predominantemente dichosas durante la mayor parte del año.,Rebeca,62,20,146,0.8,0.7,"['eran', 'profundidades', 'totalmente', 'dichosas', 'ninguna', 'profundidad', 'es', 'nunca', 'fueron', 'predominantemente', 'dichosas', 'mayor', 'parte', 'año']",14,False,[]
458,"Luego, en noviembre, murió su abuela, y la luz, la alegría que Rebeca había mostrado en abril pasaron a convertirse en la oscuridad y la aflicción más hondas.",Rebeca,63,28,158,0.6071428571428571,0.5,"['luego', 'noviembre', 'murió', 'abuela', 'luz', 'alegría', 'rebeca', 'había', 'mostrado', 'abril', 'pasaron', 'convertirse', 'oscuridad', 'aflicción', 'hondas']",15,False,['rebeca']
459,"Estaba destrozada, pero se comportaba con mucha dignidad.",Rebeca,64,8,57,0.875,0.75,"['estaba', 'destrozada', 'comportaba', 'mucha', 'dignidad']",5,False,[]
460,"La dignidad, la profundidad ética, se añadió en esta ocasión, formando un contrapunto serio y perdurable con el yo leve, lírico que yo había visto especialmente antes.",Rebeca,65,27,167,0.6666666666666666,0.5925925925925926,"['dignidad', 'profundidad', 'ética', 'añadió', 'ocasión', 'formando', 'contrapunto', 'serio', 'perdurable', 'leve', 'lírico', 'había', 'visto', 'especialmente']",14,False,[]
461,"La visité en cuanto me enteré de la noticia y ella me recibió, con gran dignidad, pero paralizada de dolor, en su pequeña habitación de una casa que se había quedado vacía.",Rebeca,66,32,172,0.625,0.53125,"['visité', 'cuanto', 'enteré', 'noticia', 'recibió', 'gran', 'dignidad', 'paralizada', 'dolor', 'pequeña', 'habitación', 'casa', 'había', 'quedado', 'vacía']",15,False,[]
462,"Su expresión oral volvía a ser espasmódica (jacksoniana), emisiones breves de dolor y pesar.",Rebeca,67,14,92,0.7142857142857143,0.6428571428571429,"['expresión', 'oral', 'volvía', 'ser', 'espasmódica', 'jacksoniana', 'emisiones', 'breves', 'dolor', 'pesar']",10,False,[]
463,"""¿Por qué tuvo que irse?""",Rebeca,68,5,25,1.0,0.4,"['tuvo', 'irse']",2,False,[]
464,"gimió; y añadió: ""Lloro por mí, no por ella"".",Rebeca,69,9,45,0.6666666666666666,0.4444444444444444,"['gimió', 'añadió', 'lloro']",3,False,[]
465,"Luego, tras una pausa: ""La abuelita está perfectamente.",Rebeca,70,8,55,0.875,0.75,"['luego', 'tras', 'pausa', 'abuelita', 'está', 'perfectamente']",6,False,[]
466,"Se ha ido a su Casa Grande"".",Rebeca,71,7,28,0.42857142857142855,0.2857142857142857,"['ha', 'ido', 'casa', 'grande']",4,False,[]
467,¡Casa Grande!,Rebeca,72,2,13,1.0,1.0,"['casa', 'grande']",2,False,[]
468,¿Era un símbolo propio o un recuerdo inconsciente del Eclesiastés o una alusión a él?,Rebeca,73,15,85,0.6,0.4,"['era', 'símbolo', 'propio', 'recuerdo', 'inconsciente', 'eclesiastés', 'alusión']",7,False,[]
469,"""Tengo mucho frío"", exclamó, encogiéndose.",Rebeca,74,5,42,1.0,1.0,"['tengo', 'frío', 'exclamó', 'encogiéndose']",4,False,[]
470,"""No está fuera, el invierno está dentro.",Rebeca,75,7,40,0.7142857142857143,0.7142857142857143,"['está', 'fuera', 'invierno', 'está', 'dentro']",5,False,[]
471,"Frío como muerte"", añadió.",Rebeca,76,4,26,1.0,1.0,"['frío', 'muerte', 'añadió']",3,False,[]
472,"""Ella era parte de mí.",Rebeca,77,5,22,0.6,0.4,"['era', 'parte']",2,False,[]
473,"Parte de mí murió con ella.""",Rebeca,78,6,28,0.6666666666666666,0.5,"['parte', 'murió']",2,False,[]
474,"Estaba integrada en su dolor (trágica e integrada), no se percibía ni el más leve indicio de que se tratase de una ""deficiente mental"".",Rebeca,79,24,135,0.5833333333333334,0.4583333333333333,"['estaba', 'integrada', 'dolor', 'trágica', 'integrada', 'percibía', 'leve', 'indicio', 'tratase', 'deficiente', 'mental']",11,False,[]
475,"Al cabo de media hora, se desbloqueó, recuperó parte de su calor y su animación y dijo: ""Es invierno.",Rebeca,80,19,101,0.5263157894736842,0.5263157894736842,"['cabo', 'media', 'hora', 'desbloqueó', 'recuperó', 'parte', 'calor', 'animación', 'dijo', 'es', 'invierno']",11,False,[]
476,Me siento muerta.,Rebeca,81,3,17,0.6666666666666666,0.6666666666666666,"['siento', 'muerta']",2,False,[]
477,"Pero sé que vendrá de nuevo la primavera.""",Rebeca,82,8,42,0.625,0.5,"['sé', 'vendrá', 'nuevo', 'primavera']",4,False,[]
478,"La superación de aquella prueba fue lenta, pero positiva, tal como Rebeca, cuando estaba más afectada, había previsto.",Rebeca,83,18,118,0.8888888888888888,0.7222222222222222,"['superación', 'aquella', 'prueba', 'fue', 'lenta', 'positiva', 'tal', 'rebeca', 'estaba', 'afectada', 'había', 'previsto']",12,False,['rebeca']
479,"La ayudaron muchísimo el apoyo y la comprensión de una tía abuela suya, hermana de la fallecida, que se trasladó a vivir a la casa.",Rebeca,84,25,131,0.56,0.44,"['ayudaron', 'muchísimo', 'apoyo', 'comprensión', 'tía', 'abuela', 'hermana', 'fallecida', 'trasladó', 'vivir', 'casa']",11,False,[]
480,"También la ayudaron mucho la sinagoga y la comunidad religiosa, sobre todo los ritos de ""sivan"" y el status especial que se le otorgaba como la afligida, la familiar más allegada a la difunta.",Rebeca,85,34,192,0.6176470588235294,0.5294117647058824,"['ayudaron', 'sinagoga', 'comunidad', 'religiosa', 'ritos', 'sivan', 'status', 'especial', 'otorgaba', 'afligida', 'familiar', 'allegada', 'difunta']",13,False,[]
481,Es probable que también la ayudase el que pudiese hablar libremente conmigo.,Rebeca,86,12,76,0.75,0.5833333333333334,"['es', 'probable', 'ayudase', 'pudiese', 'hablar', 'libremente', 'conmigo']",7,False,[]
482,"Y es interesante añadir que la ayudaron también los sueños, que explicaba muy animada, y que marcaron claramente etapas de la superación del dolor (ver Peters, 1983).",Rebeca,87,27,166,0.7407407407407407,0.48148148148148145,"['es', 'interesante', 'añadir', 'ayudaron', 'sueños', 'explicaba', 'animada', 'marcaron', 'claramente', 'etapas', 'superación', 'dolor', 'ver', 'peters']",14,True,[]
483,"Lo mismo que la recuerdo, como Nina, bajo el sol abrileño, la recuerdo también, bosquejada con trágica claridad, en el sombrío noviembre de aquel año, en el lúgubre cementerio de Queens, rezando el Qaddish ante la tumba de su abuela.",Rebeca,88,40,233,0.65,0.55,"['mismo', 'recuerdo', 'nina', 'bajo', 'sol', 'abrileño', 'recuerdo', 'bosquejada', 'trágica', 'claridad', 'sombrío', 'noviembre', 'aquel', 'año', 'lúgubre', 'cementerio', 'queens', 'rezando', 'qaddish', 'tumba', 'abuela']",21,False,"['nina', 'qaddish']"
484,"Las oraciones y los relatos bíblicos la habían atraído siempre, pues se ajustaban al aspecto ""bendito"", lírico, feliz, de su vida.",Rebeca,89,21,130,0.7142857142857143,0.6190476190476191,"['oraciones', 'relatos', 'bíblicos', 'habían', 'atraído', 'siempre', 'pues', 'ajustaban', 'aspecto', 'bendito', 'lírico', 'feliz', 'vida']",13,False,[]
485,"Ahora, en las oraciones fúnebres, en el salmo 103 y sobre todo en el Qaddish, hallaba las únicas palabras adecuadas de aflicción y consuelo.",Rebeca,90,24,140,0.625,0.5416666666666666,"['ahora', 'oraciones', 'fúnebres', 'salmo', 'qaddish', 'hallaba', 'únicas', 'palabras', 'adecuadas', 'aflicción', 'consuelo']",11,True,['qaddish']
486,"Durante los meses intermedios (entre la primera vez que la vi, en abril, y la muerte de su abuela aquel noviembre) Rebeca, como todos nuestros ""clientes"" (una palabra odiosa que se ponía de moda por entonces, en teoría menos degradante que ""pacientes""), se vio obligada a participar en una serie de talleres y clases, como parte de nuestra Campaña Formativa y Cognitiva (eran también términos muy de aquel período).",Rebeca,91,69,415,0.7246376811594203,0.5797101449275363,"['meses', 'intermedios', 'primera', 'vez', 'vi', 'abril', 'muerte', 'abuela', 'aquel', 'noviembre', 'rebeca', 'clientes', 'palabra', 'odiosa', 'ponía', 'moda', 'entonces', 'teoría', 'menos', 'degradante', 'pacientes', 'vio', 'obligada', 'participar', 'serie', 'talleres', 'clases', 'parte', 'campaña', 'formativa', 'cognitiva', 'eran', 'términos', 'aquel', 'período']",35,False,['rebeca']
