id	text_id	missing_words
104	6	[3,48,94,168,207,237,282,303,341,368,410,446,471,497,545,603,634,663,688,715,740,764,812,834,865,899,923,950,990,1027,1057,1081,1131,1169,1206,1254,1293,1322,1362,1398,1454,1512,1544,1588,1617,1651,1694,1724,1764,1794,1814,1850,1888,1912,1945,1993,2031,2086,2139,2169,2267,2299,2343,2385,2434,2470,2529,2564,2605,2668,2698,2743,2775,2805,2842,2886,2927,2978,3012,3048,3087,3125,3161]
105	6	[4,49,96,169,208,238,283,304,342,369,411,447,477,498,546,604,635,665,689,716,741,765,811,842,866,902,924,957,991,1028,1058,1104,1132,1171,1207,1255,1294,1323,1367,1407,1455,1518,1545,1589,1618,1652,1695,1725,1766,1795,1815,1851,1889,1913,1948,1994,2032,2093,2148,2171,2268,2300,2346,2398,2433,2471,2530,2565,2621,2671,2707,2749,2777,2806,2843,2895,2937,2979,3014,3051,3088,3132,3160]
106	6	[5,50,97,170,209,248,284,305,343,370,415,448,478,499,547,605,637,664,693,717,746,766,815,844,867,901,926,958,995,1029,1059,1105,1135,1170,1208,1256,1295,1324,1368,1412,1467,1519,1560,1590,1626,1653,1696,1726,1767,1796,1820,1852,1890,1916,1949,1995,2037,2094,2149,2172,2269,2301,2347,2399,2443,2472,2538,2570,2625,2669,2709,2750,2778,2812,2844,2896,2947,2980,3015,3052,3090,3133,3169]
107	6	[6,57,98,179,210,255,285,306,344,371,416,449,479,500,548,613,638,666,692,718,744,776,816,845,875,904,925,959,996,1034,1060,1106,1136,1172,1221,1257,1296,1325,1370,1413,1468,1520,1564,1591,1628,1656,1699,1727,1768,1797,1823,1857,1891,1917,1950,1996,2038,2095,2150,2168,2271,2305,2348,2400,2444,2476,2539,2569,2626,2670,2710,2751,2779,2814,2850,2897,2955,2983,3013,3053,3091,3134,3170]
108	6	[7,58,122,180,212,256,286,307,345,372,417,454,480,503,549,614,639,667,695,720,747,778,817,846,876,903,928,961,997,1035,1063,1107,1137,1174,1222,1259,1297,1326,1376,1414,1469,1522,1565,1592,1627,1658,1703,1729,1771,1798,1824,1858,1893,1918,1952,1997,2039,2120,2153,2173,2272,2308,2355,2401,2445,2477,2540,2571,2628,2672,2711,2753,2790,2815,2851,2900,2956,2988,3016,3057,3089,3135,3171]
109	6	[9,59,151,181,213,257,287,308,346,373,419,459,481,513,550,615,640,668,696,721,748,779,818,847,877,906,929,963,1000,1036,1064,1108,1138,1173,1223,1260,1307,1327,1377,1432,1470,1526,1567,1593,1632,1659,1704,1730,1772,1799,1825,1859,1892,1919,1953,2000,2057,2121,2154,2174,2262,2309,2356,2415,2448,2478,2545,2582,2629,2674,2712,2756,2792,2816,2852,2898,2957,2987,3027,3058,3092,3136]
110	6	[11,69,153,183,214,264,288,312,347,377,420,460,482,514,553,616,641,670,697,722,749,780,819,848,884,907,930,965,1001,1040,1067,1109,1155,1175,1224,1266,1308,1328,1369,1433,1471,1527,1566,1594,1633,1661,1705,1731,1773,1802,1826,1860,1895,1920,1954,2001,2058,2122,2155,2175,2273,2310,2357,2416,2447,2479,2547,2576,2632,2675,2713,2757,2791,2817,2853,2901,2958,2993,3028,3059,3093,3137]
111	6	[12,70,154,186,217,266,289,313,348,378,421,461,484,515,554,619,647,671,700,724,750,787,820,849,885,908,931,966,1002,1042,1068,1110,1156,1176,1228,1276,1309,1339,1378,1434,1472,1528,1568,1595,1634,1662,1709,1732,1775,1803,1827,1861,1896,1921,1955,2002,2059,2123,2157,2176,2274,2314,2360,2418,2450,2480,2546,2583,2633,2676,2714,2758,2794,2822,2862,2902,2963,2994,3029,3060,3094,3138]
112	6	[13,71,155,187,218,268,290,314,350,379,427,462,485,519,555,625,648,672,701,723,751,788,821,850,886,909,934,967,1003,1043,1069,1113,1157,1177,1229,1277,1311,1340,1383,1435,1473,1531,1569,1596,1635,1663,1710,1743,1776,1805,1828,1862,1897,1922,1962,2004,2071,2124,2156,2188,2276,2316,2361,2420,2449,2481,2548,2584,2634,2683,2716,2761,2795,2823,2863,2903,2965,2995,3030,3061,3095,3146]
113	6	[18,72,156,188,220,269,291,315,351,380,429,463,486,520,565,626,649,677,702,725,752,789,822,852,887,910,935,969,1014,1048,1073,1114,1159,1178,1230,1278,1312,1341,1384,1436,1474,1532,1570,1597,1636,1660,1711,1744,1777,1806,1830,1871,1899,1923,1963,2005,2074,2125,2158,2198,2277,2315,2362,2421,2453,2494,2554,2585,2652,2684,2718,2762,2796,2824,2864,2912,2966,2998,3031,3062,3101,3147]
114	6	[27,73,157,194,223,270,292,316,355,381,428,464,487,521,566,627,650,678,703,726,753,791,823,854,892,911,936,970,1015,1044,1077,1115,1160,1179,1231,1279,1313,1347,1385,1438,1475,1533,1572,1599,1638,1667,1714,1745,1782,1804,1831,1872,1903,1924,1964,2006,2075,2129,2159,2200,2278,2331,2363,2422,2454,2495,2555,2588,2653,2685,2731,2763,2797,2825,2868,2913,2967,3000,3032,3063,3111,3148]
1002	0	[6,40,66,95,121,151,187,219,244,264,306,335,404,431,452,478,506,543,570,617,645,677,716,744,789,823,857,902,948,978,1021,1062,1083,1113,1161,1195,1227,1253,1277,1314,1355,1391,1438,1467,1501,1566,1617,1657,1698,1739,1766,1802,1837,1859,1893,1924,1947]
116	6	[29,82,162,200,225,275,294,321,357,383,430,466,489,523,570,629,658,680,705,732,756,794,826,856,894,913,939,977,1017,1050,1079,1117,1162,1181,1237,1281,1315,1350,1387,1448,1478,1537,1574,1601,1640,1669,1716,1755,1783,1808,1833,1880,1905,1936,1966,2009,2077,2131,2162,2207,2288,2333,2378,2424,2459,2507,2559,2592,2664,2687,2735,2769,2799,2827,2874,2923,2969,3002,3036,3076,3113,3150]
117	6	[42,83,163,199,227,276,297,333,363,397,436,467,490,536,581,630,659,681,706,733,757,795,827,857,895,914,940,978,1018,1051,1078,1123,1163,1182,1238,1288,1316,1351,1388,1451,1479,1538,1584,1604,1646,1670,1717,1753,1785,1810,1838,1881,1907,1937,1972,2010,2078,2132,2164,2258,2289,2339,2379,2426,2460,2517,2560,2591,2665,2688,2736,2770,2801,2835,2875,2924,2970,3007,3037,3081,3114,3151]
118	6	[43,90,164,204,228,277,300,334,364,398,440,468,494,542,584,631,660,682,707,734,758,797,829,858,896,915,943,979,1019,1052,1080,1124,1164,1188,1251,1289,1317,1357,1389,1452,1480,1540,1585,1605,1647,1671,1720,1754,1786,1811,1847,1882,1909,1938,1973,2011,2079,2133,2165,2251,2290,2340,2380,2425,2461,2519,2561,2601,2627,2692,2737,2771,2802,2837,2883,2925,2971,3009,3038,3082,3115,3152]
119	7	[2,43,78,114,190,237,266,294,332,389,438,458,554,623,657,699,753,787,824,880,912,955,978,1016,1046,1073,1114,1143,1174,1205,1239,1302,1352,1415,1459,1497,1541,1571,1617,1646,1704,1737,1778,1812,1844,1884,1957,1990,2030,2109,2147,2196,2246,2322,2357,2395,2444,2485,2509,2540,2601,2675,2735,2773,2798,2831,2885,2921]
120	7	[3,51,83,122,191,238,271,295,333,390,439,467,555,624,658,710,754,788,825,881,921,956,981,1017,1047,1077,1115,1144,1175,1209,1240,1303,1356,1418,1461,1498,1543,1572,1619,1663,1705,1738,1779,1813,1845,1885,1964,1992,2031,2111,2148,2198,2247,2323,2365,2396,2456,2486,2511,2547,2602,2676,2737,2774,2799,2832,2886,2922]
121	7	[4,52,84,130,192,239,272,296,334,391,440,468,558,629,659,714,758,792,832,882,922,957,982,1022,1050,1078,1116,1148,1176,1210,1241,1304,1365,1419,1462,1499,1542,1573,1620,1664,1706,1739,1780,1814,1846,1886,1965,1993,2032,2117,2149,2208,2238,2328,2366,2402,2457,2487,2512,2548,2603,2678,2738,2775,2800,2836,2888,2923]
122	7	[7,53,85,144,206,247,273,297,355,404,442,469,559,630,663,715,759,793,828,885,923,958,983,1024,1051,1079,1117,1149,1178,1211,1242,1306,1366,1420,1463,1504,1545,1575,1621,1665,1707,1740,1783,1816,1851,1904,1966,1995,2057,2118,2164,2178,2209,2259,2329,2367,2414,2458,2488,2513,2549,2624,2679,2742,2777,2808,2839,2887]
123	7	[16,56,86,145,207,248,275,298,356,406,443,470,560,631,664,716,752,794,833,886,930,960,993,1023,1052,1080,1118,1150,1179,1215,1249,1307,1367,1423,1466,1511,1546,1576,1622,1667,1711,1741,1791,1825,1852,1913,1967,1996,2058,2119,2165,2210,2267,2330,2372,2411,2459,2489,2515,2539,2569,2625,2680,2743,2778,2809,2841,2891]
124	7	[17,58,89,146,208,249,276,299,357,407,444,471,565,632,665,721,760,795,835,887,931,962,994,1032,1053,1081,1119,1152,1180,1214,1250,1308,1369,1376,1421,1468,1512,1547,1577,1623,1666,1712,1742,1792,1828,1853,1914,1968,1997,2059,2123,2166,2211,2268,2331,2373,2415,2461,2490,2516,2570,2626,2683,2744,2781,2810,2840,2896]
125	7	[18,59,90,150,212,251,277,300,358,408,445,472,566,639,677,722,764,796,834,888,932,963,995,1033,1054,1088,1120,1153,1187,1216,1253,1325,1370,1424,1467,1513,1551,1584,1624,1670,1713,1744,1794,1829,1854,1915,1970,1998,2060,2129,2172,2197,2214,2269,2332,2374,2416,2462,2491,2517,2571,2640,2686,2745,2782,2813,2845,2897]
126	7	[29,60,91,151,213,253,279,301,371,424,446,473,567,640,679,723,765,797,836,894,933,964,996,1034,1055,1089,1122,1154,1188,1217,1252,1327,1371,1426,1469,1514,1554,1585,1631,1676,1714,1731,1749,1795,1830,1855,1917,1971,1999,2066,2130,2173,2215,2274,2342,2375,2417,2463,2492,2518,2572,2641,2687,2747,2783,2814,2846,2898]
127	7	[30,61,92,152,214,252,280,305,372,425,447,478,571,641,686,730,766,801,837,895,938,965,997,1037,1058,1090,1124,1155,1189,1220,1254,1326,1374,1427,1471,1519,1556,1586,1636,1690,1715,1750,1797,1833,1856,1918,1972,2009,2067,2131,2174,2216,2275,2345,2381,2418,2465,2493,2507,2521,2583,2664,2688,2746,2784,2815,2847,2900]
128	7	[31,62,93,154,215,258,281,316,375,426,448,474,576,642,678,731,775,802,838,896,944,969,998,1038,1059,1092,1125,1157,1192,1221,1263,1328,1375,1428,1472,1523,1557,1603,1637,1691,1716,1751,1793,1835,1860,1943,1978,2011,2068,2136,2179,2225,2276,2343,2382,2421,2467,2497,2522,2584,2645,2701,2751,2785,2816,2873,2904]
129	7	[33,63,97,161,216,259,283,317,376,429,449,475,577,644,688,739,776,806,840,897,945,970,1002,1039,1060,1093,1126,1158,1194,1222,1251,1329,1377,1442,1473,1524,1558,1604,1638,1692,1728,1755,1798,1836,1857,1949,1973,2010,2072,2137,2180,2226,2277,2346,2383,2423,2466,2498,2523,2588,2665,2702,2752,2786,2817,2876,2905]
130	7	[34,64,101,173,217,260,284,318,377,430,452,479,578,645,689,740,777,807,854,903,946,971,1003,1040,1061,1094,1127,1159,1193,1223,1264,1330,1407,1443,1489,1525,1559,1605,1639,1693,1729,1756,1796,1837,1861,1950,1982,2017,2088,2138,2181,2227,2291,2349,2385,2424,2468,2499,2525,2587,2666,2703,2766,2787,2821,2877,2906]
131	7	[35,71,102,174,219,261,289,326,379,431,453,480,580,646,690,741,779,808,860,900,950,972,1004,1041,1063,1095,1128,1162,1200,1229,1265,1336,1408,1444,1490,1526,1560,1606,1640,1694,1730,1757,1803,1838,1862,1951,1983,2018,2104,2139,2184,2236,2292,2350,2389,2425,2469,2501,2530,2585,2667,2716,2753,2792,2822,2878,2907]
132	7	[39,72,103,175,220,262,290,327,380,432,454,481,616,653,695,742,780,819,861,904,951,974,1005,1042,1064,1096,1134,1164,1201,1231,1270,1337,1409,1445,1491,1527,1561,1607,1641,1695,1732,1762,1804,1839,1869,1953,1984,2019,2105,2140,2185,2237,2310,2351,2390,2426,2473,2504,2531,2586,2639,2719,2761,2793,2823,2879,2908]
133	7	[40,73,109,181,229,263,291,328,381,433,455,482,617,654,696,743,781,820,862,905,952,975,1010,1043,1065,1108,1136,1165,1202,1230,1271,1338,1411,1446,1492,1535,1562,1608,1643,1697,1733,1772,1805,1840,1876,1954,1985,2022,2106,2141,2186,2240,2311,2356,2391,2431,2474,2505,2532,2589,2668,2725,2768,2794,2824,2880,2918]
134	7	[41,76,112,182,230,264,292,329,382,434,456,522,618,655,697,744,783,821,870,906,953,976,1014,1044,1071,1112,1135,1166,1203,1237,1272,1350,1413,1447,1494,1536,1568,1615,1644,1698,1734,1776,1806,1842,1877,1956,1989,2023,2107,2145,2194,2239,2312,2344,2392,2443,2475,2506,2537,2590,2671,2734,2767,2795,2829,2883,2920]
135	7	[42,77,113,183,231,265,293,330,383,436,457,553,622,656,698,745,786,823,879,907,954,977,1015,1045,1072,1113,1142,1167,1204,1238,1290,1351,1414,1422,1493,1537,1569,1616,1645,1699,1735,1777,1811,1843,1878,1955,1991,2024,2108,2146,2195,2245,2321,2364,2394,2445,2478,2508,2538,2591,2674,2736,2772,2796,2830,2884,2919]
1000	0	[4,38,64,92,115,148,185,217,242,262,304,333,402,429,450,476,504,530,568,615,643,675,714,742,784,815,855,900,946,976,1019,1060,1081,1111,1154,1192,1224,1248,1275,1312,1343,1389,1425,1465,1491,1541,1609,1655,1696,1733,1764,1800,1835,1856,1891,1916,1945]
1001	0	[5,39,65,94,120,150,186,218,243,263,305,334,403,430,451,477,505,535,569,616,644,676,715,743,788,816,856,901,947,977,1020,1061,1082,1112,1160,1193,1225,1249,1276,1313,1354,1390,1437,1466,1492,1551,1616,1656,1697,1735,1765,1801,1836,1857,1892,1922,1946]
1004	0	[8,45,68,97,123,153,193,225,246,266,308,337,406,433,457,480,508,549,579,619,648,684,722,754,791,825,859,904,959,987,1023,1064,1085,1119,1163,1197,1229,1255,1279,1317,1357,1397,1440,1469,1503,1571,1624,1659,1703,1741,1772,1804,1840,1862,1895,1926,1949]
1005	0	[9,46,69,98,124,154,194,226,247,267,312,338,407,434,458,482,509,550,587,620,649,685,723,756,792,829,863,908,960,988,1024,1065,1087,1120,1164,1201,1230,1256,1280,1318,1358,1398,1441,1470,1511,1572,1625,1660,1704,1745,1773,1805,1841,1863,1897,1927,1950]
1006	0	[11,47,73,99,125,155,195,227,248,268,313,339,408,435,459,483,510,551,588,621,650,692,724,757,793,830,864,909,961,989,1025,1067,1088,1121,1168,1202,1231,1257,1287,1320,1359,1399,1447,1471,1512,1574,1626,1662,1705,1746,1774,1806,1842,1861,1898,1928,1951]
1007	0	[12,48,74,100,126,156,196,228,249,272,314,341,409,436,460,484,512,552,589,622,651,693,725,761,794,831,865,911,962,990,1026,1068,1089,1122,1169,1203,1233,1258,1288,1330,1360,1400,1448,1472,1513,1579,1628,1663,1709,1747,1778,1807,1843,1869,1899,1929,1952]
1008	0	[13,52,75,101,127,164,197,229,250,273,315,345,410,437,461,485,513,553,590,623,652,694,726,762,795,832,866,912,963,991,1027,1069,1090,1123,1170,1204,1234,1259,1289,1331,1361,1401,1453,1473,1517,1580,1633,1671,1710,1748,1779,1808,1844,1873,1900,1930,1953]
1009	0	[17,53,76,102,132,165,199,230,251,274,316,346,411,438,462,486,514,554,591,624,653,695,727,763,796,834,867,913,964,995,1028,1070,1091,1124,1171,1209,1236,1260,1290,1332,1362,1402,1454,1475,1518,1581,1634,1675,1711,1749,1780,1809,1845,1874,1901,1931,1954]
1010	0	[18,54,77,104,133,169,200,231,252,280,317,353,412,439,463,487,515,555,592,625,654,698,728,764,797,835,868,914,966,997,1029,1071,1092,1125,1176,1210,1237,1261,1291,1333,1363,1407,1455,1474,1519,1582,1635,1676,1713,1750,1781,1810,1846,1875,1902,1932,1956]
1011	0	[20,55,78,105,134,170,201,232,253,281,318,354,413,440,464,491,516,556,596,626,655,699,729,765,798,836,877,915,967,1004,1044,1072,1093,1126,1177,1211,1239,1262,1292,1334,1364,1408,1456,1476,1520,1590,1629,1677,1714,1751,1782,1820,1847,1876,1903,1933,1962]
1012	0	[21,56,79,106,135,171,209,233,254,287,322,355,414,441,465,492,517,560,597,627,657,700,733,766,800,837,878,916,968,1008,1045,1073,1094,1127,1178,1212,1240,1263,1296,1335,1365,1412,1457,1477,1522,1591,1636,1681,1715,1755,1783,1821,1848,1877,1904,1937,1963]
1013	0	[26,57,80,107,136,172,210,234,255,288,323,356,415,443,466,493,518,561,598,628,664,701,734,776,808,838,882,923,969,1009,1046,1074,1095,1132,1179,1213,1241,1264,1297,1336,1366,1413,1458,1478,1523,1593,1637,1682,1716,1757,1784,1822,1849,1880,1908,1939,1964]
1014	0	[28,58,81,108,137,173,211,235,256,295,324,357,416,444,470,497,524,562,599,630,665,702,735,777,809,840,884,924,970,1013,1047,1075,1096,1133,1180,1214,1242,1265,1298,1337,1367,1415,1459,1479,1524,1600,1642,1683,1721,1758,1785,1823,1850,1881,1909,1938,1965]
1015	0	[29,59,84,109,139,174,212,236,257,296,325,362,417,445,471,498,525,563,600,632,666,703,736,778,810,841,885,931,971,1014,1049,1076,1100,1134,1184,1215,1243,1269,1300,1338,1374,1416,1460,1480,1528,1601,1650,1684,1722,1759,1789,1824,1851,1882,1911,1940,1971]
1016	0	[30,60,85,110,140,175,213,237,258,297,326,363,421,446,472,499,526,564,605,639,667,704,737,779,811,842,886,932,972,1015,1051,1077,1101,1136,1185,1216,1244,1270,1304,1339,1375,1417,1461,1481,1529,1602,1651,1685,1724,1760,1790,1825,1852,1883,1912,1941,1972]
1017	0	[35,61,89,111,145,182,214,238,259,298,330,364,426,447,473,500,527,565,606,640,668,711,738,781,812,846,887,933,973,1016,1053,1078,1102,1141,1186,1217,1245,1271,1305,1340,1376,1418,1462,1482,1534,1603,1652,1693,1725,1761,1791,1829,1853,1888,1910,1942,1973]
1018	0	[36,62,90,112,146,183,215,239,260,299,331,369,427,448,474,501,528,566,607,641,669,712,740,782,813,847,891,934,974,1017,1054,1079,1106,1142,1187,1218,1246,1273,1309,1341,1377,1423,1463,1483,1535,1604,1653,1694,1726,1762,1792,1830,1854,1889,1913,1943]
1019	0	[37,63,91,114,147,184,216,240,261,303,332,392,428,449,475,502,529,567,614,642,674,713,741,783,814,848,899,938,975,1018,1059,1080,1110,1143,1191,1219,1247,1274,1311,1342,1383,1424,1464,1490,1536,1608,1654,1695,1732,1763,1799,1831,1855,1890,1915,1944,1974]
1020	1	[9,47,86,121,154,199,228,260,302,346,383,410,438,470,510,543,570,612,651,697,727,780,826,877,921,955,997,1033,1063,1093,1155,1187,1248,1289,1312,1350,1419,1458,1488,1529,1567,1616,1646,1683,1717,1747,1776,1825,1857,1897,1928,1955,1981,2008,2041,2083,2117,2147,2177,2206,2235,2277,2302,2336,2370,2400,2440,2471,2499,2527,2559,2586,2614,2650,2684,2711,2745,2776,2789,2836,2856,2882,2911,2943]
1021	1	[13,48,87,125,155,200,230,261,304,347,387,411,439,476,511,544,575,613,652,698,731,781,827,878,922,956,998,1041,1064,1097,1156,1189,1249,1290,1313,1352,1421,1459,1489,1530,1571,1623,1647,1684,1718,1753,1777,1826,1858,1898,1929,1956,1982,2009,2042,2089,2119,2148,2181,2207,2236,2278,2303,2337,2374,2407,2441,2472,2500,2528,2560,2587,2618,2651,2685,2712,2749,2777,2805,2837,2857,2883,2919,2944]
1022	1	[14,49,91,126,156,201,231,265,311,351,388,412,443,477,512,545,576,617,653,699,732,782,828,879,923,957,999,1042,1065,1098,1157,1193,1250,1291,1314,1353,1422,1460,1496,1531,1572,1624,1651,1687,1719,1754,1779,1827,1859,1899,1930,1957,1983,2010,2046,2090,2120,2149,2182,2214,2237,2279,2304,2338,2375,2414,2442,2473,2501,2529,2561,2588,2619,2652,2687,2713,2750,2778,2806,2838,2859,2884,2918,2945]
1023	1	[18,55,92,127,157,202,232,270,312,352,389,413,444,478,518,546,580,621,654,700,733,783,829,880,927,958,1000,1043,1066,1099,1158,1197,1251,1292,1315,1359,1426,1464,1497,1532,1574,1625,1656,1688,1720,1755,1786,1828,1860,1901,1931,1958,1984,2020,2047,2091,2124,2150,2183,2215,2238,2280,2305,2339,2376,2415,2443,2474,2505,2532,2562,2589,2620,2653,2688,2714,2751,2779,2807,2839,2860,2885,2920,2946]
1024	1	[19,56,93,128,158,203,233,271,313,353,390,417,445,483,519,547,581,622,664,701,734,791,830,881,928,962,1001,1044,1067,1100,1159,1198,1255,1293,1325,1360,1428,1466,1501,1537,1575,1626,1657,1689,1721,1756,1790,1830,1861,1902,1932,1962,1985,2021,2048,2092,2128,2152,2184,2216,2239,2281,2306,2340,2378,2416,2444,2479,2506,2533,2564,2590,2621,2654,2692,2715,2752,2780,2808,2840,2861,2886,2921,2948]
1025	1	[20,57,94,129,159,204,234,272,314,357,391,418,446,484,520,548,582,626,668,702,735,792,834,883,929,963,1002,1045,1068,1105,1161,1199,1263,1294,1326,1374,1429,1467,1505,1542,1579,1627,1661,1690,1725,1757,1791,1831,1863,1903,1933,1963,1987,2022,2049,2093,2129,2151,2185,2217,2244,2282,2307,2349,2382,2417,2446,2480,2507,2535,2568,2591,2622,2655,2693,2716,2753,2781,2809,2841,2862,2887,2922,2949]
1026	1	[21,61,95,130,164,205,235,273,318,361,392,419,447,489,521,549,583,627,669,703,736,793,838,893,930,968,1003,1046,1072,1106,1167,1204,1267,1295,1327,1378,1430,1468,1507,1543,1580,1628,1662,1691,1729,1758,1792,1832,1864,1904,1934,1964,1988,2023,2057,2094,2130,2153,2186,2218,2243,2283,2311,2348,2383,2418,2447,2481,2508,2536,2569,2592,2623,2656,2694,2717,2755,2782,2810,2842,2863,2888,2926,2950]
1027	1	[22,62,96,131,166,209,236,275,319,362,396,420,448,490,522,550,584,628,670,704,737,794,840,897,932,969,1004,1050,1073,1107,1168,1205,1268,1296,1328,1379,1431,1469,1511,1545,1581,1629,1663,1692,1730,1759,1793,1833,1865,1906,1935,1965,1989,2027,2058,2095,2131,2154,2188,2219,2245,2285,2312,2350,2384,2419,2451,2482,2509,2537,2571,2593,2624,2661,2695,2718,2756,2786,2811,2843,2864,2889,2930,2951]
1028	1	[23,63,97,132,167,213,237,279,320,363,397,421,452,491,523,551,586,629,677,705,738,800,849,898,933,970,1005,1051,1074,1108,1169,1206,1269,1297,1329,1389,1433,1470,1512,1551,1582,1630,1667,1693,1731,1760,1794,1834,1866,1907,1939,1966,1990,2028,2060,2096,2132,2155,2187,2220,2246,2286,2313,2351,2386,2420,2452,2483,2510,2539,2575,2594,2628,2662,2696,2719,2757,2787,2812,2844,2865,2890,2931,2952]
1029	1	[27,67,98,133,172,214,242,280,321,367,398,422,453,492,524,552,587,630,678,711,742,801,857,899,934,971,1009,1052,1075,1115,1170,1211,1271,1298,1330,1393,1434,1471,1513,1552,1583,1631,1668,1694,1732,1761,1800,1840,1867,1908,1943,1970,1992,2029,2064,2097,2133,2156,2189,2221,2247,2287,2315,2353,2387,2421,2453,2484,2511,2534,2576,2597,2629,2663,2697,2721,2758,2788,2814,2845,2866,2891,2932,2953]
1030	1	[28,68,99,134,174,215,243,281,322,368,399,423,454,493,525,553,588,631,679,712,744,802,859,900,935,972,1010,1053,1076,1116,1171,1212,1272,1299,1332,1394,1435,1472,1514,1553,1584,1632,1669,1698,1733,1762,1801,1841,1871,1909,1944,1971,1991,2030,2065,2101,2134,2160,2190,2222,2248,2292,2316,2354,2389,2422,2455,2485,2513,2540,2570,2598,2630,2664,2698,2722,2759,2791,2815,2846,2867,2892,2933,2954]
1031	1	[30,69,100,135,175,216,248,282,323,369,400,424,455,494,526,554,593,635,680,714,750,810,863,902,941,973,1011,1054,1077,1117,1172,1216,1273,1300,1333,1395,1439,1473,1517,1557,1585,1633,1670,1701,1734,1763,1802,1842,1878,1910,1945,1972,1993,2031,2066,2102,2135,2161,2191,2226,2258,2293,2317,2352,2390,2423,2456,2486,2518,2542,2578,2599,2631,2665,2699,2723,2763,2792,2816,2847,2868,2893,2934,2955]
1032	1	[31,70,101,137,176,217,249,283,327,370,401,425,459,495,531,555,594,636,681,715,751,811,869,903,942,975,1015,1055,1078,1121,1173,1218,1274,1303,1334,1399,1440,1474,1518,1558,1586,1634,1671,1702,1738,1764,1803,1843,1880,1911,1946,1973,1994,2033,2067,2103,2136,2162,2195,2227,2259,2294,2319,2355,2391,2424,2457,2491,2519,2543,2579,2600,2635,2666,2700,2727,2764,2793,2817,2848,2869,2894,2935,2956]
1033	1	[32,71,102,138,177,218,250,287,328,371,402,426,460,496,532,556,598,637,685,716,752,819,870,910,943,979,1016,1056,1079,1122,1177,1222,1275,1304,1335,1400,1451,1475,1519,1559,1587,1638,1672,1703,1739,1765,1808,1844,1887,1915,1947,1974,1998,2034,2068,2104,2137,2163,2196,2228,2263,2295,2318,2356,2392,2425,2458,2492,2520,2544,2580,2601,2636,2667,2701,2728,2766,2794,2818,2849,2870,2895,2936,2957]
1034	1	[33,72,103,139,178,219,251,292,329,372,403,427,461,497,533,557,599,638,686,718,756,820,871,911,944,980,1017,1057,1080,1123,1178,1226,1276,1305,1339,1405,1452,1476,1523,1560,1589,1639,1673,1704,1741,1766,1809,1845,1891,1919,1948,1975,2002,2035,2073,2105,2138,2171,2197,2229,2264,2296,2320,2357,2393,2433,2459,2493,2521,2541,2581,2602,2637,2668,2702,2737,2767,2795,2819,2850,2871,2899,2937,2958]
1035	1	[34,73,108,140,179,220,252,293,330,378,404,433,465,498,534,561,601,639,687,719,760,821,872,912,945,982,1018,1058,1081,1124,1179,1227,1277,1306,1340,1406,1453,1477,1524,1561,1590,1640,1678,1705,1742,1768,1811,1846,1892,1920,1950,1976,2003,2036,2077,2106,2139,2172,2198,2230,2265,2297,2321,2359,2394,2434,2460,2494,2522,2554,2577,2603,2638,2669,2703,2738,2768,2796,2825,2851,2872,2900,2938,2959]
1036	1	[35,74,109,141,180,221,253,295,331,379,406,434,466,501,536,562,608,643,688,723,767,822,873,913,946,983,1026,1059,1082,1125,1183,1231,1278,1308,1341,1407,1454,1478,1525,1562,1597,1641,1679,1713,1743,1769,1812,1847,1893,1921,1951,1977,2004,2037,2078,2107,2140,2173,2199,2231,2266,2298,2322,2360,2395,2436,2464,2495,2523,2555,2582,2609,2646,2675,2705,2736,2769,2800,2832,2852,2873,2901,2939,2960]
1037	1	[36,76,110,145,186,222,254,296,332,380,407,435,467,502,537,563,609,645,694,724,777,823,874,914,947,984,1027,1060,1086,1134,1184,1237,1279,1309,1343,1408,1455,1479,1526,1564,1609,1642,1680,1714,1744,1770,1819,1848,1894,1922,1952,1978,2005,2038,2080,2108,2141,2174,2200,2232,2270,2299,2323,2364,2397,2437,2465,2496,2524,2556,2583,2610,2647,2680,2706,2739,2770,2802,2833,2853,2874,2902,2940,2961]
1038	1	[37,83,114,147,191,226,255,297,333,381,408,436,468,503,538,565,610,646,695,725,778,824,875,919,953,995,1028,1061,1090,1146,1185,1242,1280,1310,1348,1409,1456,1486,1527,1565,1610,1643,1681,1715,1745,1771,1820,1849,1895,1923,1953,1979,2006,2039,2081,2116,2145,2175,2201,2233,2274,2300,2324,2365,2398,2438,2466,2497,2525,2557,2584,2611,2648,2682,2704,2743,2771,2803,2834,2854,2876,2906,2941,2962]
1039	1	[43,84,116,153,195,227,256,301,345,382,409,437,469,504,539,569,611,650,696,726,779,825,876,920,954,996,1032,1062,1091,1154,1186,1247,1285,1311,1349,1415,1457,1487,1528,1566,1612,1645,1682,1716,1746,1775,1821,1850,1896,1927,1954,1980,2007,2040,2082,2118,2146,2176,2202,2234,2276,2301,2331,2366,2399,2439,2467,2498,2526,2558,2585,2613,2649,2683,2710,2744,2772,2804,2835,2855,2877,2910,2942,2963]
