"","tId","misWords","originales","pred","CLOZE_nPred"
"14083",4,2892,"cuenta",0.928571428571429,14
"14084",4,2893,"mientras",0,12
"14085",4,2894,"caia",0,6
"14086",4,2895,"la",0.230769230769231,13
"14087",4,2896,"noche",0.642857142857143,14
"14088",4,2897,"que",0.538461538461538,13
"14089",4,2898,"desde",0,8
"14090",4,2899,"entonces",0,5
"14091",4,2900,"los",0,8
"14092",4,2901,"techos",0,10
"14093",4,2902,"no",0.0769230769230769,13
"14094",4,2903,"tendrian",0,7
"14095",4,2904,"secretos",0,8
"14096",4,2905,"tampoco",0,9
"14097",4,2906,"para",1,7
"14098",4,2907,"mi",1,4
"14099",4,2908,"ya",0,12
"14100",4,2909,"podia",0,12
"14101",4,2910,"hacerlo",0,11
"14102",4,2911,"ya",0.1,10
"14103",4,2912,"podia",0,13
"14104",4,2913,"subir",0.230769230769231,13
"14105",4,2914,"hacia",0,10
"14106",4,2915,"las",0,9
"14107",4,2916,"nubes",0,7
"14108",4,2917,"y",0.7,10
"14109",4,2918,"ver",0.105263157894737,19
"14110",4,2919,"la",0.142857142857143,14
"14111",4,2920,"argentina",0.0833333333333333,12
"14112",4,2921,"a",0,13
"14113",4,2922,"traves",0,14
"14114",4,2923,"del",0.285714285714286,7
"14115",4,2924,"mar",0.307692307692308,13
"14116",4,2925,"esa",0,8
"14117",4,2926,"noche",0.384615384615385,13
"14118",4,2927,"dormi",0,10
"14119",4,2928,"profundamente",0,5
"14120",4,2929,"y",0.25,4
"14121",4,2930,"al",0,12
"14122",4,2931,"dia",0.0833333333333333,12
"14123",4,2932,"siguiente",1,11
"14124",4,2933,"en",0,3
"14125",4,2934,"el",0.2,10
"14126",4,2935,"colegio",0.538461538461538,13
"14127",4,2936,"permaneci",0,13
"14128",4,2937,"callado",0.428571428571429,7
"14129",4,2938,"y",0.125,8
"14130",4,2939,"sonriente",0,9
"14131",4,2940,"cuando",0,6
"14132",4,2941,"mis",0,10
"14133",4,2942,"amigos",0.1,10
"14134",4,2943,"contaban",0,19
"14135",4,2944,"durante",0,4
"14136",4,2945,"el",0.285714285714286,7
"14137",4,2946,"recreo",1,6
"14138",4,2947,"sus",0.375,8
"14139",4,2948,"pequenas",0,5
"14140",4,2949,"aventuras",0.714285714285714,7
"14141",4,2950,"de",0.571428571428571,14
"14142",4,2951,"fin",0.0833333333333333,12
"14143",4,2952,"de",0.769230769230769,13
"14144",4,2953,"semana",0.625,8
"14145",4,2954,"esperaba",0,14
"14146",4,2955,"impaciente",0,13
"14147",4,2956,"un",0,8
"14148",4,2957,"sabado",0,9
"14149",4,2958,"que",0.0769230769230769,13
"14150",4,2959,"seria",0,10
"14151",4,2960,"inolvidable",0,12
"14152",4,2961,"y",0.142857142857143,7
"14153",4,2962,"por",0,12
"14154",4,2963,"fin",0.454545454545455,11
"14155",4,2964,"el",0,10
"14156",4,2965,"dia",0.0769230769230769,13
"14157",4,2966,"llego",0.0769230769230769,13
"14158",4,2967,"hacia",0,10
"14159",4,2968,"frio",0.1,10
"14160",4,2969,"y",0.473684210526316,19
"14161",4,2970,"nevaba",0,4
"14162",4,2971,"lo",0,9
"14163",4,2972,"que",0.285714285714286,7
"14164",4,2973,"me",0.142857142857143,14
"14165",4,2974,"hizo",0.230769230769231,13
"14166",4,2975,"temer",0,12
"14167",4,2976,"que",1,7
"14168",4,2977,"no",0.4,5
"14169",4,2978,"pudieramos",0.0714285714285714,14
"14170",4,2979,"salir",0.625,8
"14171",4,2980,"de",0.307692307692308,13
"14172",4,2981,"casa",0.461538461538462,13
"14173",4,2982,"el",0,4
"14174",4,2983,"negro",0.625,8
"14175",4,2984,"estuvo",0,3
"14176",4,2985,"todo",0.428571428571429,7
"14177",4,2986,"el",0.875,8
"14178",4,2987,"dia",0.4,10
"14179",4,2988,"dormitando",0,9
"14180",4,2989,"serio",0,6
"14181",4,2990,"al",0,12
"14182",4,2991,"lado",0.416666666666667,12
"14183",4,2992,"de",0.545454545454545,11
"14184",4,2993,"la",1,4
"14185",4,2994,"estufa",0.4,10
"14186",4,2995,"mi",0,7
"14187",4,2996,"papa",0.333333333333333,6
"14188",4,2997,"y",0.2,5
"14189",4,2998,"mi",0.846153846153846,13
"14190",4,2999,"mama",0.263157894736842,19
"14191",4,3000,"dijeron",0,13
"14192",4,3001,"que",1,7
"14193",4,3002,"irian",0,8
"14194",4,3003,"al",0.111111111111111,9
"14195",4,3004,"cine",0,7
"14196",4,3005,"yo",0.75,4
"14197",4,3006,"no",0.111111111111111,9
"14198",4,3007,"queria",0.1,10
"14199",4,3008,"ocultarles",0,7
"14200",4,3009,"nada",0,7
"14201",4,3010,"pero",1,5
"14202",4,3011,"el",0,4
"14203",4,3012,"negro",0.8,5
"14204",4,3013,"me",0.5,10
"14205",4,3014,"dijo",0.5,14
"14206",4,3015,"que",0.916666666666667,12
"14207",4,3016,"les",0,3
"14208",4,3017,"contara",0.153846153846154,13
"14209",4,3018,"mas",0,14
"14210",4,3019,"tarde",0.384615384615385,13
"14211",4,3020,"para",0,8
"14212",4,3021,"no",0.428571428571429,7
"14213",4,3022,"alarmarlos",0,8
"14214",4,3023,"en",0,13
"14215",4,3024,"paris",0,12
"14216",4,3025,"el",0,10
"14217",4,3026,"invierno",0.333333333333333,12
"14218",4,3027,"es",0.909090909090909,11
"14219",4,3028,"riguroso",0,10
"14220",4,3029,"y",1,9
"14221",4,3030,"a",0,6
"14222",4,3031,"las",0,4
"14223",4,3032,"cuatro",0.0769230769230769,13
"14224",4,3033,"de",0.714285714285714,7
"14225",4,3034,"la",0.846153846153846,13
"14226",4,3035,"tarde",0.7,10
"14227",4,3036,"ya",0.6,10
"14228",4,3037,"esta",0.0526315789473684,19
"14229",4,3038,"oscuro",0.285714285714286,14
"14230",4,3039,"el",0.166666666666667,12
"14231",4,3040,"frio",0.0769230769230769,13
"14232",4,3041,"y",0,14
"14233",4,3042,"la",0.538461538461538,13
"14234",4,3043,"nieve",0.375,8
"14235",4,3044,"habian",0,13
"14236",4,3045,"vaciado",0,6
"14237",4,3046,"las",0.5,10
"14238",4,3047,"calles",0.916666666666667,12
"14239",4,3048,"asi",0,12
"14240",4,3049,"que",0.909090909090909,11
"14241",4,3050,"salimos",0.1,10
"14242",4,3051,"por",0.0769230769230769,13
"14243",4,3052,"la",0.615384615384615,13
"14244",4,3053,"ventana",0.3,10
"14245",4,3054,"de",0.3,10
"14246",4,3055,"mi",0.375,8
"14247",4,3056,"habitacion",0,7
"14248",4,3057,"y",0.25,8
"14249",4,3058,"caminamos",0,9
"14250",4,3059,"hacia",0.142857142857143,7
"14251",4,3060,"una",0,19
"14252",4,3061,"chimenea",0,14
"14253",4,3062,"desde",0,12
"14254",4,3063,"donde",0.0769230769230769,13
"14255",4,3064,"podiamos",0,14
"14256",4,3065,"ver",0.615384615384615,13
"14257",4,3066,"las",0,8
"14258",4,3067,"luces",0.0769230769230769,13
"14259",4,3068,"de",0.6,10
"14260",4,3069,"mi",0,4
"14261",4,3070,"vecindario",0,9
"14262",4,3071,"el",0.142857142857143,7
"14263",4,3072,"calor",0,7
"14264",4,3073,"del",0,5
"14265",4,3074,"humo",0,4
"14266",4,3075,"derretia",0,3
"14267",4,3076,"la",0.75,12
"14268",4,3077,"nieve",1,12
"14269",4,3078,"y",0.363636363636364,11
"14270",4,3079,"un",0,7
"14271",4,3080,"hilo",0,8
"14272",4,3081,"de",0.888888888888889,9
"14273",4,3082,"agua",0.5,6
"14274",4,3083,"corria",0.1,10
"14275",4,3084,"por",1,4
"14276",4,3085,"la",0.714285714285714,7
"14277",4,3086,"canaleta",0.333333333333333,6
"14278",4,3087,"hacia",0.125,8
"14279",4,3088,"el",0.6,5
"14280",4,3089,"desaguadero",0,7
"14281",4,3090,"para",0.125,8
"14282",4,3091,"mi",0,9
"14283",4,3092,"era",0.428571428571429,7
"14284",4,3093,"un",0.230769230769231,13
"14285",4,3094,"mundo",0,10
"14286",4,3095,"fascinante",0,13
"14287",4,3096,"y",0.75,4
"14288",4,3097,"desconocido",0.111111111111111,9
"14289",4,3098,"el",0,7
"14290",4,3099,"reino",0,7
"14291",4,3100,"de",0.8,5
"14292",4,3101,"las",0.25,4
"14293",4,3102,"alturas",0,3
"14294",4,3103,"el",0.285714285714286,7
"14295",4,3104,"negro",0.375,8
"14296",4,3105,"con",0,8
"14297",4,3106,"aire",0,9
"14298",4,3107,"siempre",0,6
"14299",4,3108,"distraido",0,4
"14300",4,3109,"parecia",0,7
"14301",4,3110,"otear",0,6
"14302",4,3111,"el",0.125,8
"14303",4,3112,"horizonte",0.2,10
"14304",4,3113,"gris",0,19
"14305",4,3114,"balanceando",0,14
"14306",4,3115,"los",0,5
"14307",4,3116,"bigotes",0.833333333333333,12
"14308",4,3117,"y",0.142857142857143,7
"14309",4,3118,"las",0,9
"14310",4,3119,"delgadas",0,13
"14311",4,3120,"antenas",0,14
"14312",4,3121,"de",0.307692307692308,13
"14313",4,3122,"la",0.285714285714286,7
"14314",4,3123,"frente",0,8
"14315",4,3124,"de",0,4
"14316",4,3125,"vez",0,13
"14317",4,3126,"en",1,9
"14318",4,3127,"cuando",1,7
"14319",4,3128,"la",0,7
"14320",4,3129,"brisa",0,5
"14321",4,3130,"depositaba",0,4
"14322",4,3131,"sobre",0,3
"14323",4,3132,"las",0,7
"14324",4,3133,"tejas",0.125,8
"14325",4,3134,"nevadas",0,10
"14326",4,3135,"una",0.444444444444444,9
"14327",4,3136,"hoja",0.5,6
"14328",4,3137,"seca",0.25,4
"14329",4,3138,"o",0,7
"14330",4,3139,"una",0.333333333333333,6
"14331",4,3140,"pluma",0,8
"14332",4,3141,"de",0.8,5
"14333",4,3142,"paloma",0.285714285714286,7
"14334",4,3143,"azul",0,8
"14335",4,3144,"mire",0,12
"14336",4,3145,"los",0,9
"14337",4,3146,"contornos",0,7
"14338",4,3147,"de",0.75,4
"14339",4,3148,"los",0.0833333333333333,12
"14340",4,3149,"edificios",0.363636363636364,11
"14341",4,3150,"y",0.4,10
"14342",4,3151,"las",0,9
"14343",4,3152,"pesadas",0,13
"14344",4,3153,"sombras",0,13
"14345",4,3154,"de",0.5,10
"14346",4,3155,"la",0,7
"14347",4,3156,"tormenta",0,7
"14348",4,3157,"me",0,10
"14349",4,3158,"pregunte",0,19
"14350",4,3159,"como",0,14
"14351",4,3160,"seria",0.0833333333333333,12
"14352",4,3161,"posible",0,13
"14353",4,3162,"ver",0.357142857142857,14
"14354",4,3163,"en",0.0769230769230769,13
"14355",4,3164,"una",0,8
"14356",4,3165,"noche",0.4,10
"14357",4,3166,"asi",0.0769230769230769,13
"14358",4,3167,"mas",0,5
"14359",4,3168,"alla",0.5,4
"14360",4,3169,"de",1,3
"14361",4,3170,"lo",0,7
"14362",4,3171,"que",0.5,8
"14363",4,3172,"podian",0,9
"14364",4,3173,"percibir",0,6
"14365",4,3174,"mis",0.25,4
"14366",4,3175,"pobres",0,12
"14367",4,3176,"ojos",1,12
"14368",4,3177,"de",0.363636363636364,11
"14369",4,3178,"expedicionario",0,6
"14370",4,3179,"del",0,6
"14371",4,3180,"tejado",0,8
"14372",4,3181,"ahora",0,10
"14373",4,3182,"vamos",0.0769230769230769,13
"14374",4,3183,"pregunte",0,13
"14375",4,3184,"mientras",0,10
"14376",4,3185,"me",0.2,5
"14377",4,3186,"apretaba",0,9
"14378",4,3187,"contra",0,7
"14379",4,3188,"la",0.578947368421053,19
"14380",4,3189,"chimenea",0.25,12
"14381",4,3190,"y",0.0714285714285714,14
"14382",4,3191,"cerraba",0,8
"14383",4,3192,"mi",0,12
"14384",4,3193,"campera",0.357142857142857,14
"14385",4,3194,"hasta",0.153846153846154,13
"14386",4,3195,"el",0.428571428571429,7
"14387",4,3196,"cuello",0.714285714285714,7
"14388",4,3197,"no",0,4
"14389",4,3198,"tengas",0,8
"14390",4,3199,"miedo",0.846153846153846,13
"14391",4,3200,"contesto",0,10
"14392",4,3201,"el",0.888888888888889,9
"14393",4,3202,"negro",0.8,5
"14394",4,3203,"con",0.285714285714286,7
"14395",4,3204,"una",0,7
"14396",4,3205,"mirada",0.416666666666667,12
"14397",4,3206,"que",0,4
"14398",4,3207,"brillaba",0,3
"14399",4,3208,"como",0,7
"14400",4,3209,"dos",0,8
"14401",4,3210,"diamantes",0,12
"14402",4,3211,"vamos",0,9
"14403",4,3212,"a",0.7,10
"14404",4,3213,"pasear",0,9
"14405",4,3214,"un",0.333333333333333,6
"14406",4,3215,"rato",0.615384615384615,13
"14407",4,3216,"veni",0,4
"14408",4,3217,"seguime",0,6
"14409",4,3218,"y",0,6
"14410",4,3219,"alli",0,13
"14411",4,3220,"fuimos",0.2,10
"14412",4,3221,"de",0,9
"14413",4,3222,"techo",0.368421052631579,19
"14414",4,3223,"en",0.928571428571429,14
"14415",4,3224,"techo",0.916666666666667,12
"14416",4,3225,"bordeando",0,12
"14417",4,3226,"antenas",0,13
"14418",4,3227,"y",0.5,8
"14419",4,3228,"saltando",0,5
"14420",4,3229,"paredes",0,7
"14421",4,3230,"en",0.125,8
"14422",4,3231,"dos",0,14
"14423",4,3232,"patas",0.5,8
"14424",4,3233,"y",0.384615384615385,13
"14425",4,3234,"en",0.142857142857143,7
"14426",4,3235,"cuatro",0.857142857142857,7
"14427",4,3236,"dando",0,4
"14428",4,3237,"saltos",0.555555555555556,9
"14429",4,3238,"gigantescos",0,7
"14430",4,3239,"y",0,7
"14431",4,3240,"cayendo",0,5
"14432",4,3241,"siempre",0,4
"14433",4,3242,"parados",0.333333333333333,3
"14434",4,3243,"en",0.285714285714286,7
"14435",4,3244,"abismos",0,8
"14436",4,3245,"de",0.4,10
"14437",4,3246,"luces",0,12
"14438",4,3247,"y",0.166666666666667,12
"14439",4,3248,"sombras",0.444444444444444,9
"14440",4,3249,"adelante",0,9
"14441",4,3250,"el",0,6
"14442",4,3251,"negro",0.714285714285714,7
"14443",4,3252,"me",0,4
"14444",4,3253,"hacia",0,10
"14445",4,3254,"senas",0,13
"14446",4,3255,"para",0.692307692307692,13
"14447",4,3256,"que",0.833333333333333,6
"14448",4,3257,"nos",0,6
"14449",4,3258,"ocultaramos",0,8
"14450",4,3259,"para",0.2,5
"14451",4,3260,"que",0.714285714285714,7
"14452",4,3261,"no",0.375,8
"14453",4,3262,"demoraramos",0,7
"14454",4,3263,"en",0,4
"14455",4,3264,"rinas",0,9
"14456",4,3265,"inutiles",0,7
"14457",4,3266,"con",0.142857142857143,7
"14458",4,3267,"otros",0.8,5
"14459",4,3268,"gatos",0.8,10
"14460",4,3269,"escondido",0,4
"14461",4,3270,"en",0.666666666666667,3
"14462",4,3271,"el",0,7
"14463",4,3272,"recoveco",0,8
"14464",4,3273,"de",0.888888888888889,9
"14465",4,3274,"alguna",0,9
"14466",4,3275,"puerta",0,19
"14467",4,3276,"yo",0.0714285714285714,14
"14468",4,3277,"no",0,6
"14469",4,3278,"podia",0,12
"14470",4,3279,"contenerme",0,4
"14471",4,3280,"de",0.333333333333333,6
"14472",4,3281,"lanzar",0,6
"14473",4,3282,"de",0.125,8
"14474",4,3283,"cuando",0,5
"14475",4,3284,"en",0.857142857142857,7
"14476",4,3285,"cuando",0.625,8
"14477",4,3286,"un",0.285714285714286,7
"14478",4,3287,"miauuu",0,7
"14479",4,3288,"miauuu",0,4
"14480",4,3289,"cruzamos",0,9
"14481",4,3290,"un",0.0833333333333333,12
"14482",4,3291,"puente",0.214285714285714,14
"14483",4,3292,"largo",0.0769230769230769,13
"14484",4,3293,"la",0,8
"14485",4,3294,"larga",0,13
"14486",4,3295,"caminata",0.1,10
"14487",4,3296,"o",0,7
"14488",4,3297,"el",0.285714285714286,7
"14489",4,3298,"pelo",0,12
"14490",4,3299,"que",0.2,5
"14491",4,3300,"ya",0,4
"14492",4,3301,"me",0.333333333333333,12
"14493",4,3302,"estaba",0.111111111111111,9
"14494",4,3303,"creciendo",0.1,10
"14495",4,3304,"me",0.333333333333333,3
"14496",4,3305,"habia",0,8
"14497",4,3306,"quitado",0,7
"14498",4,3307,"el",0.555555555555556,9
"14499",4,3308,"frio",0.153846153846154,13
"14500",4,3309,"el",0.166666666666667,6
"14501",4,3310,"sena",0,4
"14502",4,3311,"bajaba",0,6
"14503",4,3312,"de",0,6
"14504",4,3313,"un",0,13
"14505",4,3314,"color",0,10
"14506",4,3315,"marron",0.111111111111111,9
"14507",4,3316,"salvaje",0,8
"14508",4,3317,"y",0,5
"14509",4,3318,"sacudia",0,19
"14510",4,3319,"las",0,7
"14511",4,3320,"barcazas",0,8
"14512",4,3321,"en",0,7
"14513",4,3322,"los",0.142857142857143,7
"14514",4,3323,"embarcaderos",0,4
"14515",4,3324,"levante",0,9
"14516",4,3325,"la",0.571428571428571,7
"14517",4,3326,"cabeza",0.357142857142857,14
"14518",4,3327,"y",0.833333333333333,12
"14519",4,3328,"vi",0.5,12
"14520",4,3329,"frente",0,14
"14521",4,3330,"a",1,7
"14522",4,3331,"nosotros",0,5
"14523",4,3332,"la",0.153846153846154,13
"14524",4,3333,"torre",0.125,8
"14525",4,3334,"que",0,13
"14526",4,3335,"mis",0,4
"14527",4,3336,"papas",0.2,10
"14528",4,3337,"me",0.25,12
"14529",4,3338,"habian",0.25,12
"14530",4,3339,"traido",0,9
"14531",4,3340,"a",0.1,10
"14532",4,3341,"ver",0.230769230769231,13
"14533",4,3342,"muchas",0,13
"14534",4,3343,"veces",0.666666666666667,9
"14535",4,3344,"la",0.1,10
"14536",4,3345,"de",0.333333333333333,3
"14537",4,3346,"las",0,7
"14538",4,3347,"tarjetas",0,8
"14539",4,3348,"postales",0.333333333333333,9
"14540",4,3349,"la",0.5,6
"14541",4,3350,"mole",0,19
"14542",4,3351,"gris",0,14
"14543",4,3352,"el",0,12
"14544",4,3353,"coloso",0,4
"14545",4,3354,"de",0.833333333333333,6
"14546",4,3355,"acero",0,12
"14547",4,3356,"diluido",0,6
"14548",4,3357,"en",0.25,8
"14549",4,3358,"la",0.2,5
"14550",4,3359,"neblina",0,7
"14551",4,3360,"y",0,8
"14552",4,3361,"la",0.285714285714286,7
"14553",4,3362,"nieve",0.214285714285714,14
"14554",4,3363,"la",0,13
"14555",4,3364,"torre",0.461538461538462,13
"14556",4,3365,"eiffel",0.5,8
"14557",4,3366,"en",0,7
"14558",4,3367,"la",0.1,10
"14559",4,3368,"escuela",0,12
"14560",4,3369,"me",0.333333333333333,12
"14561",4,3370,"habian",0.111111111111111,9
"14562",4,3371,"ensenado",0,10
"14563",4,3372,"que",0.923076923076923,13
"14564",4,3373,"tenia",0,13
"14565",4,3374,"300",0,10
"14566",4,3375,"metros",0.555555555555556,9
"14567",4,3376,"de",0.894736842105263,19
"14568",4,3377,"alto",0.285714285714286,14
"14569",4,3378,"asi",0,4
"14570",4,3379,"que",0.777777777777778,9
"14571",4,3380,"inmediatamente",0,7
"14572",4,3381,"pense",0,7
"14573",4,3382,"que",0.4,5
"14574",4,3383,"el",0,4
"14575",4,3384,"negro",0.25,4
"14576",4,3385,"estaba",0.142857142857143,14
"14577",4,3386,"mas",0,12
"14578",4,3387,"loco",0.25,12
"14579",4,3388,"que",0.846153846153846,13
"14580",4,3389,"una",0.333333333333333,3
"14581",4,3390,"cabra",0.857142857142857,7
"14582",4,3391,"si",0.25,8
"14583",4,3392,"pensaba",0.538461538461538,13
"14584",4,3393,"hacerme",0,10
"14585",4,3394,"seguir",0,8
"14586",4,3395,"iba",0,12
"14587",4,3396,"a",1,9
"14588",4,3397,"decirselo",0,6
"14589",4,3398,"cuando",0.25,4
"14590",4,3399,"me",0,6
"14591",4,3400,"maullo",0,6
"14592",4,3401,"para",0,8
"14593",4,3402,"avisarme",0,12
"14594",4,3403,"que",1,5
"14595",4,3404,"me",0,7
"14596",4,3405,"agachara",0,8
"14597",4,3406,"y",0.428571428571429,7
"14598",4,3407,"lo",0,7
"14599",4,3408,"mirara",0.25,4
"14600",4,3409,"fijamente",0,9
"14601",4,3410,"a",1,7
"14602",4,3411,"los",0.714285714285714,7
"14603",4,3412,"ojos",1,9
"14604",4,3413,"asi",0.1,10
"14605",4,3414,"estuvimos",0,13
"14606",4,3415,"un",0.461538461538462,13
"14607",4,3416,"rato",0.842105263157895,19
"14608",4,3417,"largo",0.444444444444444,9
"14609",4,3418,"como",0,10
"14610",4,3419,"hipnotizados",0,5
"14611",4,3420,"ajenos",0,4
"14612",4,3421,"a",1,3
"14613",4,3422,"la",0.428571428571429,7
"14614",4,3423,"nevisca",0,14
"14615",4,3424,"solos",0,12
"14616",4,3425,"en",0.25,12
"14617",4,3426,"medio",0,8
"14618",4,3427,"de",1,9
"14619",4,3428,"ese",0,6
"14620",4,3429,"inmenso",0,14
"14621",4,3430,"parque",0,4
"14622",4,3431,"que",0,6
"14623",4,3432,"los",0,13
"14624",4,3433,"franceses",0.375,8
"14625",4,3434,"llaman",0.153846153846154,13
"14626",4,3435,"campo",0,10
"14627",4,3436,"de",0.285714285714286,7
"14628",4,3437,"marte",0,6
"14629",4,3438,"hasta",0,8
"14630",4,3439,"que",0.8,5
"14631",4,3440,"de",0.285714285714286,7
"14632",4,3441,"pronto",0.5,8
"14633",4,3442,"todo",0,7
"14634",4,3443,"se",0.857142857142857,7
"14635",4,3444,"ilumino",0.25,4
"14636",4,3445,"se",0,12
"14637",4,3446,"hizo",0.4,10
"14638",4,3447,"primero",0,12
"14639",4,3448,"una",0.111111111111111,9
"14640",4,3449,"inmensa",0,7
"14641",4,3450,"luz",0.428571428571429,7
"14642",4,3451,"blanca",0.6,5
"14643",4,3452,"que",0,4
"14644",4,3453,"me",0.333333333333333,3
"14645",4,3454,"enceguecio",0,7
"14646",4,3455,"por",0,8
"14647",4,3456,"un",0,9
"14648",4,3457,"instante",0.333333333333333,6
"14649",4,3458,"luego",0.75,4
"14650",4,3459,"de",0,6
"14651",4,3460,"a",0,6
"14652",4,3461,"poco",0.75,8
"14653",4,3462,"como",0.2,5
"14654",4,3463,"esas",0,9
"14655",4,3464,"fotos",0,13
"14656",4,3465,"de",0.153846153846154,13
"14657",4,3466,"polaroid",0,7
"14658",4,3467,"que",0.375,8
"14659",4,3468,"empiezan",0,7
"14660",4,3469,"a",1,7
"14661",4,3470,"asomar",0,4
"14662",4,3471,"imperceptiblemente",0,9
"14663",4,3472,"de",0.285714285714286,7
"14664",4,3473,"la",0.428571428571429,7
"14665",4,3474,"nada",0.4,5
"14666",4,3475,"los",0,4
"14667",4,3476,"colores",0,3
"14668",4,3477,"empezaron",0,10
"14669",4,3478,"a",0.857142857142857,7
"14670",4,3479,"brotar",0,8
"14671",4,3480,"de",1,9
"14672",4,3481,"todas",0,6
"14673",4,3482,"partes",0.5,4
"14674",4,3483,"una",0,6
"14675",4,3484,"intensidad",0,6
"14676",4,3485,"de",0.25,8
"14677",4,3486,"verdes",0,5
"14678",4,3487,"rojos",0.428571428571429,7
"14679",4,3488,"amarillos",0,8
"14680",4,3489,"ocres",0,7
"14681",4,3490,"y",0.714285714285714,7
"14682",4,3491,"celestes",0,4
"14683",4,3492,"repintaron",0,9
"14684",4,3493,"el",0,7
"14685",4,3494,"paisaje",0.111111111111111,9
"14686",4,3495,"y",0,7
"14687",4,3496,"los",0,5
"14688",4,3497,"arboles",0,4
"14689",4,3498,"en",0,3
"14690",4,3499,"los",0,7
"14691",4,3500,"canteros",0,8
"14692",4,3501,"y",0,9
"14693",4,3502,"la",0.105263157894737,19
"14694",4,3503,"torre",0.285714285714286,14
"14695",4,3504,"gris",0.0833333333333333,12
"14696",4,3505,"se",0.5,6
"14697",4,3506,"irguio",0,4
"14698",4,3507,"y",0,6
"14699",4,3508,"mi",0,12
"14700",4,3509,"corazon",0,14
"14701",4,3510,"empezo",0,13
"14702",4,3511,"a",0.625,8
"14703",4,3512,"golpear",0.166666666666667,6
"14704",4,3513,"como",0,8
"14705",4,3514,"si",0.4,5
"14706",4,3515,"fuera",0.384615384615385,13
"14707",4,3516,"a",0,7
"14708",4,3517,"escaparseme",0,8
"14709",4,3518,"por",0,7
"14710",4,3519,"la",0.571428571428571,7
"14711",4,3520,"boca",0.6,10
"14712",4,3521,"las",0,4
"14713",4,3522,"hadas",0,9
"14714",4,3523,"y",0,7
"14715",4,3524,"los",1,7
"14716",4,3525,"duendes",1,5
"14717",4,3526,"si",0,4
"14718",4,3527,"existen",0,3
"14719",4,3528,"estaban",0.428571428571429,7
"14720",4,3529,"alli",0,8
"14721",4,3530,"y",0.111111111111111,9
"14722",4,3531,"bailaban",0,6
"14723",4,3532,"en",0.25,4
"14724",4,3533,"los",0,6
"14725",4,3534,"ojos",0,10
"14726",4,3535,"desmesurados",0,6
"14727",4,3536,"de",0.5,8
"14728",4,3537,"mi",0.25,12
"14729",4,3538,"gato",0.333333333333333,12
"14730",4,3539,"negro",0.769230769230769,13
"14731",4,3540,"la",0,9
"14732",4,3541,"noche",0.153846153846154,13
"14733",4,3542,"se",0.2,10
"14734",4,3543,"habia",0,7
"14735",4,3544,"hecho",0,9
"14736",4,3545,"dia",0.0526315789473684,19
"14737",4,3546,"y",0.428571428571429,14
"14738",4,3547,"mi",0,5
"14739",4,3548,"cuerpo",0.125,8
"14740",4,3549,"era",0,7
"14741",4,3550,"agil",0,7
"14742",4,3551,"sutil",0,4
"14743",4,3552,"como",0.111111111111111,9
"14744",4,3553,"el",0.571428571428571,7
"14745",4,3554,"polen",0,7
"14746",4,3555,"o",0,5
"14747",4,3556,"el",0.25,4
"14748",4,3557,"rocio",0,3
"14749",4,3558,"no",0.0833333333333333,12
"14750",4,3559,"podia",0,12
"14751",4,3560,"hablar",0,14
"14752",4,3561,"no",0.0769230769230769,13
"14753",4,3562,"podia",0,8
"14754",4,3563,"detenerme",0,13
"14755",4,3564,"a",0.285714285714286,7
"14756",4,3565,"pensar",0.75,8
"14757",4,3566,"ni",0,9
"14758",4,3567,"a",0,6
"14759",4,3568,"buscar",0,10
"14760",4,3569,"explicaciones",0.25,4
"14761",4,3570,"mire",0,12
"14762",4,3571,"al",0,6
"14763",4,3572,"negro",0.125,8
"14764",4,3573,"y",0.333333333333333,6
"14765",4,3574,"lo",0,8
"14766",4,3575,"vi",0.0833333333333333,12
"14767",4,3576,"correteando",0,5
"14768",4,3577,"detras",0,7
"14769",4,3578,"de",0.625,8
"14770",4,3579,"un",0.142857142857143,7
"14771",4,3580,"colibri",0,7
"14772",4,3581,"trataba",0,4
"14773",4,3582,"de",1,9
"14774",4,3583,"hacer",0,13
"14775",4,3584,"como",0.142857142857143,7
"14776",4,3585,"si",0.428571428571429,7
"14777",4,3586,"todo",0,9
"14778",4,3587,"fuera",0.3,10
"14779",4,3588,"simple",0,13
"14780",4,3589,"como",0.6,5
"14781",4,3590,"si",0.75,4
"14782",4,3591,"su",0,3
"14783",4,3592,"don",0,7
"14784",4,3593,"de",0.25,8
"14785",4,3594,"transformar",0,9
"14786",4,3595,"el",0,10
"14787",4,3596,"mundo",0.222222222222222,9
"14788",4,3597,"fuera",0.421052631578947,19
"14789",4,3598,"parte",0,14
"14790",4,3599,"de",1,6
"14791",4,3600,"sus",0,4
"14792",4,3601,"habilidades",0.333333333333333,6
"14793",4,3602,"naturales",0.333333333333333,6
"14794",4,3603,"me",0,12
"14795",4,3604,"hizo",0,14
"14796",4,3605,"un",0.0833333333333333,12
"14797",4,3606,"gesto",0.5,8
"14798",4,3607,"para",0.4,5
"14799",4,3608,"que",0.857142857142857,7
"14800",4,3609,"lo",0.375,8
"14801",4,3610,"siguiera",0.714285714285714,7
"14802",4,3611,"y",0.285714285714286,7
"14803",4,3612,"empezamos",0,4
"14804",4,3613,"a",0.923076923076923,13
"14805",4,3614,"subir",0.142857142857143,7
"14806",4,3615,"por",0.307692307692308,13
"14807",4,3616,"la",0.555555555555556,9
